R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R1_7,R1_8,R1_9,R1_10,R1_11,R1_12,R2_1,R2_2,R2_3,R2_4,R2_5,R2_6,R2_7,R2_8,R2_9,R2_10,R2_11,R2_12,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R3_7,R3_8,R3_9,R3_10,R3_11,R3_12,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,R4_7,R4_8,R4_9,R4_10,R4_11,R4_12
0.007910053203017842,-0.9521089212605922,0.010457647573093727,1.6714023065351828,0.011576150814092806,0.757002271006813,0.007268783627210255,0.7357268981753973,0.028989204420273886,-0.26790976799014093,0.028577715668875722,-3.321500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005399877098797231,-0.658197854274995,0.013072715673663185,0.5542929992794191,0.02932637320742544,-1.335113484646195,0.0013083720371588126,0.7035317292809906,0.013021918493207768,-0.6220839813374806,0.017144865541391992,-1.919200'
0.007726804904357609,-0.9668374746205163,0.0018043734403447077,-1.4188422247446084,0.011335837797764118,0.7657554177195803,0.007152574426113191,0.7620789513793629,0.029095903005897737,-0.2675227394328518,0.027933351024455648,-3.307600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005914657408256271,-0.6284170175328349,0.0128781342159148,0.5521201413427562,0.029521863892398713,-1.3128528291978467,0.00153372915815447,0.8490405841399219,0.012872199652965497,-0.6274706657463764,0.01696652165946155,-1.888900'
0.008635697902561693,-1.0477787091366304,0.001691373689735087,-0.7254788160185722,0.011085970593354404,0.7874635798094338,0.006614767203190435,0.7439922624804701,0.03968474439056138,-0.2512499685937539,0.028258965156695962,-3.333100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005693211073523267,-0.644039415212211,0.013615167296368153,0.5472255663784612,0.029637620810351824,-1.312163758037003,0.001559239970305834,0.8384338056510438,0.012731765883196234,-0.6160290765724142,0.017283097131005877,-1.912000'
0.00843375119759267,-1.0059350165979277,0.0016550997263789131,-1.321178491214163,0.011391052556038282,0.8065817067268914,0.005869860496895431,0.7814942169427945,0.028427019313316922,-0.2686366689053056,0.02841433787489167,-3.340500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005708942144438519,-0.6397134083930399,0.013520072575749586,0.5469561888092763,0.02931949453191427,-1.3178703215603584,0.0016810850529852793,-10.121457489878543,0.013825120520488138,-0.700280112044818,0.016784719191647923,-1.863400'
0.007954462294257832,-1.0341261633919339,0.0019545344025418327,-2.634351949420443,0.010868832752575368,0.7151541157119359,0.0076501494839209165,0.7750736319950395,0.028483861044332284,-0.2693530140602273,0.028127100742836728,-3.321700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.006667764625241623,-0.7116424708226587,0.01384054310291136,0.5298293949348309,0.032621850768081474,-1.352813852813853,0.0013441053520527782,0.9503896597605018,0.01751727641386317,-0.7293946024799417,0.01782848992690319,-2.102200'
0.008049902958419836,-1.1074197120708749,0.0019301952604827456,-3.240440699935191,0.022673783211423958,0.5687958591661453,0.014690910586710897,0.7716644802839725,0.038532824186283086,-0.2516419638138856,0.025741881010729214,-3.284500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.00628713733434179,-0.7086669973779322,0.013185480149259637,0.538415980186292,0.0391109303316998,-1.3810247203424941,0.005014489367026022,0.5328218243819267,0.02181919740264274,-0.5295488244016098,0.03229609055823793,3.656800'
0.008163478556174528,-1.4027212792818067,0.016359463213293044,2.0614306328592042,0.03679297695655853,0.6175507935527698,0.02355707053693631,0.6100536847242557,0.025209363766077273,-0.27418293485413464,0.03335512534856106,-3.325000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.007408373239770518,-0.7833920877399139,0.013292251414960161,0.5249895002099958,0.04144476449012579,-1.4186409419775856,0.003162665367865422,0.6371455877668047,0.025965258484148213,-0.5866823115283074,0.04718271980070019,3.444800'
0.00962550064635237,-2.6867275658248255,0.02132796437376831,4.3591979075850045,0.02674669277143881,0.5280946345585129,0.016793062450040638,0.6837606837606838,0.03424188467333242,-0.2577651759247326,0.038143189533508794,2.824100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.009083378144665514,-0.9237875288683602,0.011680332655874039,0.44367540707218606,0.035468162004376774,-1.524390243902439,0.008790366461587417,-1.5511090429657204,0.03217710277366626,-1.0271158586688578,0.024463754501330825,3.644100'
0.012532176362811518,-4.286326618088299,0.02422920831061845,-3.6982248520710064,0.011435838086830031,0.5796429399489914,0.002662340895180178,0.5915759583530525,0.024955952743407887,-0.2640194318301827,0.03136369338853343,-3.367800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.009804661724463513,-0.9291089844838799,0.010813862073514797,-0.2642007926023778,0.03586170292882528,-1.6244314489928524,0.014173641279312862,-1.3875398917718884,0.033741265229963596,-1.149029070435482,0.021356614891113297,3.660400'
0.012599933220353932,-4.293688278231,0.02718573292735972,-3.546099290780142,0.013220588157525952,0.4585052728106373,0.006421955896575684,0.6452029163171817,0.026203253395941636,-0.2548744743213967,0.031616454467563095,-3.301300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.009913563638634744,-0.8655011251514627,0.009073298643088189,-0.29447274654730704,0.03814915556844149,-1.9402405898331394,0.01144971742097405,-1.4916467780429594,0.042018395653617154,-1.1284134506883323,0.036507942302847984,3.383900'
0.008828727974530886,-1.5946420028703556,0.03335601542382153,-5.2938062466913705,0.02466663048894195,0.4794323520951194,0.015775234459422152,0.7470491558344539,0.029804926754392502,-0.24364690690251686,0.04298209795620124,-3.376500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.010738681697957395,-1.002104419280489,0.012081278005912577,-0.37873049537948794,0.040180975111904015,-2.387774594078319,0.011373976342129208,-1.9565642731363726,0.04041628776396888,-1.1375270162666364,0.046146533703120884,3.303400'
0.007123943073995684,-1.2635835228708618,0.03440256505525052,-5.952380952380952,0.023170192011381197,0.4845900368288428,0.015920651473058278,0.8156606851549756,0.03025608752480999,-0.24431360093816423,0.04256116038747681,-3.368300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.010099398277850606,-0.9102494083378846,0.010216539555887026,-0.3222999323170142,0.0358149513095737,-2.2138587558113794,0.020785397011475616,-1.4371945961483186,0.04091234530019434,-1.2615112905260504,0.0321555815658482,3.406300'
0.006915007641083443,-1.1775788977861517,0.03346317043461965,-4.9776007964161275,0.02165927363459939,0.45328860885725936,0.014463177473311823,0.6156877231867997,0.029247462782603605,-0.24405720700932296,0.044359274637141136,-3.415700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.010075769788811865,-0.9839614287119945,0.009796554943488573,-0.3351206434316354,0.03723313152976044,-1.773049645390071,0.02421307506053269,-1.4245014245014247,0.03669428523201797,-1.2204051745179398,0.02955292337518027,3.419200'
0.007929044565987888,-1.7009695526450077,0.03252244048393391,-6.480881399870382,0.023516187367574472,0.46981442330279544,0.01575577291519613,0.6669779230307477,0.03009510051763573,-0.24445693891021097,0.0436877722294307,-3.395000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.00993018089810542,-1.0774701002047193,0.013495240228771313,-0.4234238048863107,0.042142881224503555,-2.044153720359771,0.02531453307343746,-1.6321201240411294,0.016274346422247683,-0.7227522405319456,0.044982434359382664,3.340900'
0.007033278661313873,-2.1767522855899,0.035630426959406256,-10.905125408942203,0.02501019165309864,0.4782858236081882,0.020847709566388487,0.8134710811030668,0.029162936241072496,-0.24221285665843145,0.03992015968063872,-3.339900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.009460970657745602,-1.0360547036883547,0.017593956124192216,-0.4352746583093932,0.03923214839167807,-2.632271650434325,0.025771535339217833,-1.6846361185983827,0.013806700667968177,-0.3857727027235553,0.039841113638808434,3.436400'
0.004978654020885454,-1.7337031900138697,0.035240676198094886,-11.627906976744187,0.024818206636388455,0.4521000045210001,0.01710468925055804,0.7755545214828602,0.030687648835096854,-0.2429720339188959,0.040024975584764894,-3.358600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.009729131256682698,-0.931445603576751,0.00985815106433528,-0.36763354288445277,0.040283271968482366,-1.6923337282112032,0.030077539897856675,-1.4068655036578503,0.024325987695915423,-1.0648493238206793,0.024403457481856027,3.556400'
0.005431296542816812,-1.563966218329684,0.0347787376709375,-8.904719501335709,0.024227623367058186,0.4179029629320072,0.0167301856046791,0.5883391186680003,0.03029678732867167,-0.24677952717042595,0.0430874761941694,-3.408500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.009575150569242701,-1.0198878123406425,0.014748631695694433,-0.4272956458573687,0.038654812524159254,-1.9157088122605364,0.030173103092441336,-1.507386192342478,0.016291686352454343,-0.7780890133831311,0.044307975878737936,3.322800'
0.008484167694664986,-3.1298904538341157,0.031095977735279945,-9.652509652509652,0.02690059423412663,0.4417741650468281,0.018044906554451408,0.6924728204417977,0.01875370385651166,-0.265717170643567,0.03999488065527613,-3.330500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.00930947872504827,-0.9876543209876544,0.01857848574194112,-0.45374109533100415,0.04300353919127544,-2.0521239482864764,0.030093289196509183,-1.5903307888040712,0.016974960236155648,0.3016955288722621,0.04151910086235173,3.392000'
0.005999070144127661,-3.4458993797381114,0.03354837843912815,-11.890606420927469,0.025801990365536796,0.44385264092321347,0.018358965509011498,0.7432733759476736,0.030552916123079366,-0.24520020596817305,0.0406084774257474,-3.348500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.009336832778258624,-0.9654373431164317,0.00888206746107878,-0.3525222970352875,0.040620684052319445,-1.6469038208168645,0.03150995714645828,-1.3802622498274673,0.02435341678437485,-1.1104941699056081,0.025728039188949295,3.505900'
0.005143389998060942,-1.5933715742511152,0.0348290069901817,-8.873114463176575,0.02411468946308644,0.399872040946897,0.007196641759089539,0.8067769261799113,0.017576885692239277,-0.2645082791091361,0.05265069946454239,2.691600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.010303085877251095,-0.9618159084351254,0.011208776920679968,-0.38626443663331916,0.037657124351356035,-1.802776275464215,0.028876529734162666,-1.4190435646374344,0.024926777590826947,-1.0787486515641855,0.03213099162666359,3.404800'
0.005640456967261659,-2.983293556085919,0.03359966669130642,-9.345794392523365,0.023735153661384803,0.43291917399021607,0.01687863418092208,0.595699052838506,0.018045134490387357,-0.26611315131193786,0.04330635347511833,-3.374200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.009933426177756676,-0.9452689290103033,0.01545807692248238,-0.4479082683866344,0.04292950974499871,-1.9964064683569573,0.028984331070623225,-1.5926102882624622,0.011399155094624386,-0.42758797622610856,0.04185799257439212,3.372100'
0.006518161226717944,-5.889281507656066,0.03279979008134348,-11.834319526627219,0.025415544146800185,0.43782837127845886,0.018820588971511273,0.7239556939115326,0.018506934548375275,-0.2633935626613285,0.04783201396694808,2.760800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.010236525150118641,-0.9657170449058425,0.010667042146550225,-0.3704938683264792,0.03854916367589405,-1.6436554898093358,0.03360881357527198,-1.4015416958654519,0.018676333536905367,-0.9950248756218907,0.023773241315040616,3.561600'
