R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R1_7,R1_8,R1_9,R1_10,R1_11,R1_12,R2_1,R2_2,R2_3,R2_4,R2_5,R2_6,R2_7,R2_8,R2_9,R2_10,R2_11,R2_12,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R3_7,R3_8,58.736200,-2.576200,215.225400,-0.782400',R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,R4_7,R4_8,R4_9,R4_10,99.399300,-2.322200'
0.0009191378376786033,-0.29524653085326247,0.0037103521049940595,1.3236267372600927,0.00533760626506873,7.225433526011561,0.008097198774084106,0.7213966238638002,0.006907541861430566,-0.22652108911339644,0.005569814280112644,2.589300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0006383970004533896,-3.0165912518853695,0.0006557218385994463,-3.977724741447892,0.0006052958056390325,-1.1416828405069073,0.001120620196041297,0.5227938101212881,0.00027411330923182925,-3.215434083601286,0.00011972482971926574,3.090400',0.00022656303401615127,-0.770712909441233,0.0009188300059742328,0.45479352374022197,0.0004251684953376236,0.4968203497615262,0.0003062773909613438,-0.41694462975316876,0.0010145007667089543,0.39592984123213365,0.000557235372543609,0.402900'
0.005120290996377906,-0.2741979709350151,0.009627354008396979,2.1128248468201987,0.02994809994279913,1.4594279042615295,0.022991201267275014,-0.8553588230262595,0.013781432001036362,0.7463243525636241,0.020507562163547807,2.434100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0003687073092242015,-1.0290183165260343,0.00041329449357000564,-86.95652173913044,0.00047006567710633967,-1.0967317394165386,0.0008580862616957158,0.44513687959047404,0.0005329070077271516,-16.58374792703151,0.0004919469271912645,-2.601200',0.0002491096633798556,-11.248593925759279,0.002129904584534422,-0.5741516908767296,0.00025528205373799557,-0.36178141167106836,0.000533991210504675,-0.6488450558006749,0.0005791635823792724,0.47123132745864943,0.0002544246352250399,2.021600'
0.002372702156596444,-0.2140044512925869,0.006677617960121266,2.638522427440633,0.029335578482939897,2.541942043721403,0.04158073315148692,-0.954653937947494,0.02091105274603945,4.3535045711798,0.04019599567491087,2.486800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00016983421056099773,-2.9841838257236644,0.00035219328367408037,1.6644474034620507,0.0005433370227728304,0.7862253321802029,0.0004861406644123352,0.5270092226613966,0.0006781991263167576,8.169934640522877,0.0003472032104353175,3.270600',0.00031372035256395175,-0.3578201595877912,0.0006532334434880889,-0.25767882910740053,0.0001254565804059002,13.157894736842106,0.0007492469693334714,-0.8045052292839903,0.0009456806697386158,0.4130353971335343,0.000554216322601784,0.712400'
0.0024464951510466105,-0.17862884498588832,0.006121359627429567,-78.125,0.014953584075031104,-2.0161290322580645,0.03270966897814994,-0.8150623522699486,0.021431908682923485,1.1811953697141506,0.039918088083253166,2.702600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00025732235198187874,0.6135345726731701,0.0002213827192722778,1.4409221902017293,0.0001018244580556139,-1.3709898546750754,0.0005936340818148867,0.4872581981191834,0.0006993167884771614,0.5316886431305827,0.0002670871758386317,-2.497000',0.0002544475394312263,-1.7992083483267363,0.0011148278232039148,-0.2683339147234819,0.00024365161454402296,0.7297139521307647,0.0007271344923954093,-0.3109936246306951,0.0008964453253513841,0.4471671958145151,0.0002989645303697737,1.956000'
0.003210703715618982,-0.18435558505244917,0.007472372769776942,-131.57894736842104,0.015778320902646182,-0.9076881183625307,0.02485101814621345,-0.7066638400113066,0.012432955288606192,0.8946144211844695,0.015129485703392483,-2.962200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00037289029392294345,-1.08837614279495,0.00027741995997218366,1.4812620352540364,0.00029470804261490084,-0.8267879288962381,0.0006859284051252296,0.4969931911932806,0.0006324017086482324,-88.49557522123894,0.0004558982497108807,2.930200',0.0003410544421113289,-0.7111869710546903,0.0006281851736614771,0.4240702260294305,0.00041013728115074676,0.5801810164771408,0.0005705348530327893,-0.4457122481725798,0.0017254406387167138,0.3889083343056042,0.0006716035347031314,3.058200'
0.0026588807547817976,-0.17575619101182838,0.004626339788002605,4.163197335553705,0.0160890432006899,-1.0835410120273052,0.028547530210423847,-0.8022462896109106,0.019643471001325935,0.8543357539513028,0.02587697053130596,-3.326600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00025878159826827496,-0.8329862557267805,0.00046655265363952127,0.7271669575334497,0.00028063486678866237,-1.4825796886582654,0.00014791023398896122,-1.2510947078693857,0.00041180286305116933,0.41659723379436764,0.0009877135350237786,-0.320100',0.0005784581602658825,-0.2686799752814423,0.0007129577286649716,-0.27445383686463937,0.00038689583796802304,-1.1700011700011699,0.0002214317894651346,-0.3277936211361327,0.002966666241444505,0.3879427396516274,0.00023777761814973677,2.590500'
0.0010679415895755232,-0.17811659512316763,0.004443150993821799,2.009646302250804,0.01986807597552253,-4.098360655737705,0.03804480155831507,-0.9213193292795283,0.021510048419118993,1.1735711770918906,0.03229254462022353,2.822000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0006283926921448903,0.6936736958934517,0.0005093832728618981,-1.4021312394840157,0.0002656945011148674,-3.0330603579011224,0.0004716610700150201,-0.31840035660839944,0.0006920588119883133,-49.75124378109453,0.00044352386630753653,0.365600',0.0007030803214426983,-0.25960539979231567,0.0002293812571336137,0.6457862447529867,0.00013586835790888488,-0.7077140835102619,0.001892378181939294,0.44070336256665643,0.003929782643721976,0.3927112786679233,0.0005290826410683787,-2.533000'
0.003460213598985465,-0.2888336895615504,0.006109134806001369,1.8053800324968408,0.023591860808021232,4.670714619336758,0.030292473834875728,-0.7668123610152595,0.011322553507557238,3.4542314335060453,0.016807118150679173,2.622500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',9.877014770265672e-05,-5.470459518599562,0.00055106119231457,-0.7341065922771987,2.336368850438e-05,-0.5055867334041155,0.0005282420100622707,-6.724949562878279,0.0006503708447075065,1.4407145944388415,0.00021022491964152446,-2.153100',0.0006392383143081096,-0.22131238242779683,0.0024474795366235943,-0.5626195566557893,0.0006067349275819393,0.578904712284358,0.0014296861753064032,0.4458911133901101,0.004353824900482447,0.38803306041674746,0.000972084645242569,2.989100'
0.0015019624641556656,-0.28339048374755577,0.004777219161617146,1.7550017550017551,0.020743143872371583,3.009328919650918,0.0019604875497277667,-0.2587991718426501,0.004133211761798046,0.706863646002686,0.007596481006138716,2.745000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0006362760038049305,0.5956280898207159,0.00028802376726043633,-2.620545073375262,0.0004937145448156788,-1.0309278350515465,0.0008406408137672082,0.5194535348813049,0.00028638080020637743,-0.5169294391315585,0.000707538676009762,3.197500',0.0007685234911501445,-0.2917663535041139,0.002168791395450266,-0.5992329817833173,0.0004844753272703507,0.48605035481675907,0.00027703248344384623,-0.39365429280006303,0.003218042664166033,0.38383295589759336,0.0003049531620913578,2.824600'
0.0007974657177462597,-0.3109936246306951,0.004193200892480878,1.4072614691809737,0.016609419534006124,2.7995520716685327,0.008535853572553475,-0.2400556929207576,0.005932848461404744,0.6232471174820816,0.00703629744399459,-3.359800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00030240032983408775,1.1911852293031566,0.0008215434994959831,-1.2202562538133008,0.0007058808415257276,0.5981218972426581,0.001289216017426075,0.43973440042214507,0.0008513257483046912,15.313935681470138,0.0008478690591722729,2.641900',0.00046036034982598837,-0.2985787650782276,0.002206768467838446,-0.522220481487284,0.000363554319341606,0.6127826459954654,0.0015549296790827282,-1.1512779184895232,0.0018028143012931766,0.41204829205982946,9.855079382319497e-05,0.098900'
0.0008716325782787069,-0.20448225094061837,0.0018256677197118073,1.6390755613833798,0.012212010267858233,5.1440329218107,0.004657032818110269,-0.28635244258633524,0.004211533537283864,0.5775005775005775,0.005396231811326151,-2.959700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0004886703012334771,0.5495713343591998,0.00013946017587769053,-0.45712196013896506,0.00036821718627941757,-0.5456728145803776,0.0012551973013258022,0.4500855162480871,0.0009410821409430489,13.21003963011889,0.0007533470266711215,2.632800',0.0006418853971393094,-0.1796331890280048,0.0004282972021099805,0.5217845030002609,0.0009544706977973012,0.5576933801795773,0.001759143986463035,-1.1104941699056081,0.0015740686668567093,0.4536176003628941,0.0004538672736869132,-0.591900'
0.0008587459149456825,-0.32634945499641016,0.00034140511762857276,0.40556434278298253,0.007079821446903109,-4.249893752656184,0.004332575421472937,0.5044645109216567,0.002428864037291807,-0.22650569661826994,0.004358510121768055,-2.440700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00035361646743797023,-0.804052424218059,0.0005200968815667107,-1.9758940920766648,0.0004685543126840042,-0.2692297337317933,0.00023953667857483344,0.40956749672346,0.0006011638893596336,-2.253267237494367,0.00018338094422224685,2.493900',0.0005274904273674694,-0.31070374398011497,0.000744214624353203,0.42589437819420783,0.0010067161051523026,0.48374613003095973,0.0013762794926373177,-1.231527093596059,0.0010136398418032573,0.7460459564309161,0.00023569727645197534,-1.131100'
0.0012296618540570908,-0.19281568748433373,0.0010798930819457427,0.6187735907431471,0.01328688239248919,14.836795252225519,0.004270627987304277,-0.2440989088778773,0.0026723605762678346,0.5727704908643106,0.004152882557311856,-2.168700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0003879667458183489,3.6670333700036672,0.0006092971556241814,-1.017293997965412,0.000554847631627336,-0.29673590504451036,0.0003812732750653722,0.4805612955932529,0.0011990223651243723,-16.97792869269949,0.0005073679980679427,2.660100',0.0003572534398415395,-0.17812928623595006,0.002032088299926479,-0.5157829585310502,0.0006809514853390465,1.0354110581901015,0.0012216981408686373,-0.9844457570387871,0.0011117026604489878,0.4831384674847812,0.0006230601411916586,3.498800'
0.000237326503646142,-0.23846997662994232,0.0012510901686957473,0.3907776475185619,0.012064166890859101,28.98550724637681,0.006253412017932284,0.5552470849528041,0.0014982085919865618,0.6730833950326446,0.00391335059120944,-2.456800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',8.77229956929325e-05,0.7874015748031495,0.00028622448494762607,-0.6210408644888833,0.00095922948548657,-0.9153318077803203,0.0007270824167550618,0.4778744146038421,0.000815457153434787,0.31644568209866775,0.000443802489075136,-0.443400',0.00023609237095126079,-0.3503731474019831,0.002232045703367822,-0.5867511588335387,0.00047315111116936126,0.5523946307241894,0.0019134416405083249,-1.0083694665725522,0.0010318289301925424,0.6308750236578134,0.000412199998779888,-0.660800'
0.0010787010583891176,-0.23588243619380103,0.0010706087909829044,0.7019021548396153,0.012416437376456448,13.35113484646195,0.0031024298230374033,-0.2379535990481856,0.0029025503548948317,-0.22348865795060902,0.004058471206364332,-2.559000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00035172384781950207,-0.6208480784751971,0.0010027447128279528,-0.9521995810321843,0.0008791216519750786,-1.6597510373443982,0.0002489802081897807,0.38077831086741304,0.0003858948337788875,0.4345370008256203,0.0004795573110550189,2.983600',0.0006839957444520763,-0.30202355783751134,0.001171562430804594,0.5002751513332333,0.0024315435389754545,-0.8384338056510438,0.0016352093272340026,-1.2220457045093487,0.0010923192154351697,0.5881315062047874,9.082586139246945e-05,-1.425800'
0.00023953289743615722,-10.040160642570282,0.0017309495158188016,0.718752246100769,0.012685284435790261,46.29629629629629,0.0032922797028651723,0.6170554115759596,0.003280441678667616,-0.23451057642699688,0.00432483488861604,-2.518000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0006777000297713623,0.6037918125830214,0.0002637270245961054,-0.43463143254520165,0.0007342571953166727,-0.7842522155125089,0.0007889934778643146,0.4142502071251035,0.0005935841859675511,-69.44444444444444,0.0009091927386776409,3.340900',0.00036009431878473064,-0.17460234316344528,0.000471512310667768,0.5091131249363609,0.0005950419085040949,0.5667649059170257,0.0017883188443740562,-1.1933174224343677,0.000787347638390126,1.8910741301059,0.0004938912078178632,-1.327900'
0.0014141743258348153,-0.19622078763024153,0.0016178792482880004,1.0708931248661384,0.008095068484279377,-9.578544061302681,0.007531821947729155,0.6999370056694897,0.004824839043369514,-0.2265313519391084,0.0050758277913753565,-3.123700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00020174853437255347,-1.0421008753647354,0.0008702368131927902,-0.8305647840531561,8.115032619383936e-06,0.7887057338906853,0.00012350757460839393,3.037667071688943,0.0011994092189950918,-4.710315591144607,0.0008210521717897312,3.468300',6.35198969026339e-05,-0.8413967185527977,0.000696746562827275,0.4767353165522502,0.0012434119372768308,0.4410532351254796,0.001739959563339748,-1.0554089709762533,0.0009185418698940554,0.8205464839583163,0.0005186376322947355,0.564700'
0.0026302645072896463,-0.2768549280177187,0.0073072280176659545,1.9054878048780486,0.012150874984507636,4.918839153959666,0.0046160699242272125,1.0113268608414239,0.01263618650000379,-0.22379375167845314,0.011211918718074062,2.561700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0007038349219943274,1.015640869388584,0.00017490285982616686,-9.293680297397769,0.00043444753631101645,-0.765814060346148,0.0005133105269466211,0.4650081376424087,0.0005524344543425354,-1.1655011655011656,0.0006553557077451708,3.329900',0.000883212540770195,2.5497195308516063,0.0005727051803646197,0.5034739703957305,0.0007109157704151549,0.6700616456714018,0.002165811495997472,-0.984348853233586,0.0006560216224726767,1.0622477161674102,0.0008930959662874136,0.205400'
0.004115412631847532,-0.2656465837849325,0.01040239587981904,1.987281399046105,0.018651148910772904,1.6852039096730704,0.011652702844424765,-0.8628872206402622,0.022525718739370676,0.6142883469500584,0.021987058417415512,2.587400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00024825897840387697,-0.5980861244019139,0.0006581521089562919,-0.6355258976803305,0.00047899324815907325,-1.083658430862592,0.0004910778038136317,0.4557469692826543,0.0006974907352305639,47.61904761904761,9.476089830640385e-05,0.072900',0.0010356918038043445,-0.27631942525559544,0.002006121881533688,-0.5585344057193923,0.0005934106377283244,0.6041931001147967,0.001969607770339007,-1.183011948420679,0.001020702396354051,0.5302789267154524,0.0005902351148458828,0.742600'
0.0030532887431045292,-0.250890661849566,0.010709183553264267,2.11954217888936,0.029191881154013444,1.6191709844559585,0.030086679724285668,-1.0576414595452142,0.01263628230465571,0.977326035965598,0.026867059104843324,2.469000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00023014003146382456,-1.188495364868077,0.000298202717312621,0.47528517110266155,0.0005156501629222473,0.5022853985634638,0.0006749101087226193,0.43954111907168913,0.00020673537654729803,-1.3833171946327294,0.0007560252757394286,2.941000',0.00045911970591362705,-0.29411764705882354,0.0001524668077472532,0.8058667096462245,0.0007154317337185981,0.536394357131363,0.001414817382446361,-0.9242144177449167,0.001342780420220447,0.5111429155591903,0.0002239391637910079,-0.861600'
0.0017573873975992328,-0.2205412081247381,0.0069977047528410686,3.6010082823190492,0.018954040243218246,3.79218809252939,0.05159612616284769,-1.1241007194244605,0.020597025377594967,4.022526146419952,0.042582364939384006,2.585800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00038362649878557277,1.5067048365225253,0.00018612271632778094,-163.93442622950818,0.0008572107972214712,-1.2547051442910915,0.00022946583657553266,0.47895014129029173,0.0005695047194001839,1.2956724540036277,0.0004034164044359184,2.485500',0.00024283670571998946,-0.22717979008587397,0.0010231057172068272,0.48614487117160915,0.00044864475635224895,0.6230141424210329,0.00035014835610774106,-0.351123595505618,0.0010771488473214756,0.5207248489897938,0.00021740226898400093,0.156300'
0.002760647957203331,-0.17658796729590848,0.007094085306375809,9.00900900900901,0.014575410990151395,-1.43184421534937,0.038277072416393304,-0.8112273870365864,0.017585726017905787,1.0912265386294195,0.03488428881400395,2.820200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0003785381869701554,23.31002331002331,0.000514736891465822,0.4990518015770037,0.00011010499369968215,-2.1172983273343213,0.00023675630228703746,0.6388551715326136,0.00030738492276953815,0.5754071005236204,0.0005973667476397293,3.224800',0.00041423663375404724,-0.18977852845729032,0.002796480796706193,-0.6156119182467372,0.00044998182073444234,0.535503909178537,0.0013768339428118254,0.4289636238846946,0.0022335637626615147,0.3920492413847179,0.0005379728108541394,2.647600'
0.0023075029149530572,-0.190215323746481,0.007719402796122081,11.750881316098708,0.016523190297582657,-1.105705440070765,0.03595802978763188,-0.6698372295532186,0.004794424659452016,1.6823687752355314,0.01452778875432928,-3.088500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0006436890281660295,-8.896797153024911,0.0004640223087077313,0.6178178672927221,0.00033531279654225446,0.5280109826284387,0.00044467354025238247,1.1088933244621866,0.0005366377626412537,0.6048509042521019,3.981619855306182e-05,0.773500',0.0003484688453171188,-0.23769342302298496,0.00245451296571929,-0.6070908207867897,0.0005752348180431604,-2.770083102493075,0.0016015928802149465,0.4425953793042401,0.0026437066035561027,0.42105263157894735,0.0007063786629000673,3.392100'
0.0015142186646832422,-0.17863522686673813,0.0071438572828767455,10.460251046025103,0.014968491325759276,-0.8573388203017832,0.033168926023344286,-0.7679901697258275,0.011043414977300261,0.91441111923921,0.01951371814385513,-3.067300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.000465609045033055,0.7094714437743881,0.00019336645546022202,4.5004500450045,0.00019543851585398218,7.047216349541931,0.0009591777774623149,0.4989273062914733,0.00042986197862631667,1.989258006763477,0.0006163797367627058,-0.919000',0.0011448342388781358,-0.2984896424094084,0.0020044643429846954,-0.5399859603650304,0.0010269140831305435,-38.61003861003861,0.0012760694610546154,0.4250797024442083,0.0031395045108400816,0.39552268322588297,0.0003485110961228106,-2.374300'
0.0017755789008669443,-0.1786448005430802,0.005261836896736977,2.960331557134399,0.01570391215859695,-1.7070672584499829,0.036133172420272155,-0.9238728750923872,0.016,0.9960159362549801,0.02914984477707656,-3.240000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00019041589211035552,-1.8864365214110546,0.0006794935109728688,-1.497454327643007,0.0007445348905429476,-1.100957833314984,0.00031308240175403787,0.40293335482311227,0.0005058508479552472,-3.125,0.0006045069864685947,3.068500',0.0003719874687837416,-0.1791472590469366,0.00037026377554343336,-0.4532680627322999,0.0007069761864969246,2.026753141467369,0.0021820935223462743,0.4216029343564231,0.0033728303004281136,0.3860556692275026,0.0006174892467335128,3.492300'
0.0011532120646278493,-0.26246719160104987,0.005422996433295245,2.0938023450586263,0.017949712086618132,-7.535795026375282,0.03687573981953013,-0.8452370890034654,0.014456089627755693,1.7265193370165743,0.02567677561322559,-3.312700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',9.265718923841971e-05,-21.83406113537118,0.00015253746220922508,-0.33282300472608667,0.00040937178093058637,-0.5667649059170257,0.0006902825202104368,0.5255413075467732,0.0012618509890261868,33.67003367003367,0.0007729734472026284,-2.605800',0.0004550525278509212,-0.19286775058342495,0.0006093618330237674,0.43097875274748954,0.0007498390095646465,0.8884940026654821,0.0009626552341731056,0.3617028972402069,0.0025857485949042133,0.41250721887633035,0.0007834701585618246,3.116500'
0.0006378039949235905,-0.25333130668287984,0.0065111754559938955,2.039983680130559,0.022453140296201827,4.721435316336167,0.024553735850909718,-0.7385524372230428,0.008917535977798903,-1.6252234682268814,0.013499503218281566,2.672800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00018543451906593222,-4.221190375685944,0.0006242401436850993,-1.1230907457322552,0.0004984703937497396,-0.6770939129257227,0.0007982638081478309,0.5144826876575603,0.0009699835675083827,-15.822784810126581,0.0011535385139978438,3.242000',0.0003478806588442222,-0.1924631433080565,0.00029338280080296524,-0.6220839813374806,0.0012410426197615437,0.4457917261055635,0.0012493565813605993,-0.7859163784973279,0.002428040762919544,0.40484190923444396,0.00017195039272437996,2.195200'
0.0016196860530129724,-0.3077964849641417,0.004402454808801388,1.8484288354898335,0.018554665756251067,2.345765892563922,0.0004321991476859928,-0.2762354631087539,0.004126874994067617,-0.6216585851050603,0.00445082395878537,-3.018300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00031535458974638427,1.3663068725235687,0.00031792783286177745,-2.7770063871146906,0.0007559705228949831,-0.9471490812653911,0.0004956085612215839,-0.30212393123659326,0.0007254971850346472,-2.5833118057349522,0.0006592552749157126,3.368400',7.655081795046561e-05,-0.17938506798694076,0.0008089071680338007,0.4384426517011575,0.0024453327523222715,-0.8221655841486476,0.0008610714587704347,-0.9475080538184576,0.0012769435080192053,0.6149305128520477,0.00034306791986633253,-0.634000'
0.0014436499397203967,-0.2843413233245187,0.0032923544943931206,1.4092446448703495,0.014933553155235778,2.0128824476650564,0.012242119747518524,0.5321696556862328,0.0017536583505264921,-0.3253619651862697,0.004617203793679325,-2.144300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',9.632966168011357e-05,-1.7546938059308652,3.298943997469789e-05,-2.0329335230737953,0.00025673960724488363,1.7655367231638417,0.00021149902429155125,1.0049241282283188,0.0002562682837810417,2.163565556036348,0.0005329514558501682,-2.690500',3.319590538333085e-05,-0.2989983555090447,0.0004040597009521828,0.8089305937550558,0.0019536072968013977,-0.7659313725490196,0.0017817937032123246,-1.0235414534288638,0.0010577073495112493,0.8899964400142399,0.00040689448526138656,0.423200'
0.00022584664940234655,-0.21155514184772262,0.0028905526910178387,2.113271344040575,0.011010669338589093,6.329113924050633,0.007219189761456313,-0.25750630890456816,0.0007736518323827602,-0.3334556003868085,0.005038580410200908,-1.671800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0004267979611007802,1.7064846416382253,0.00016048357166588076,-1.4963339817447254,0.0008787109170253491,-0.938790837401427,0.00047319248632793115,0.4525706010137581,0.0009127707026892234,-1.5313935681470137,0.0007571978470139297,3.014200',0.0002574812264644457,-0.33532291596807723,0.000526566185551919,0.6557377049180328,0.0006187869535701254,0.47165361758324686,0.0015238952102602035,-0.8983111749910169,0.0014378968055972147,0.5386479935362241,0.00036363927275054564,0.336400'
0.0016884031690652121,2.25886604924328,0.0008193234485782772,0.3807203228508338,0.0053810539547517935,-2.2281639928698755,0.006912206680509512,0.5798446016467587,0.0020620274348626152,-0.7794839816041781,0.007270961090178822,-1.333400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0006830055714813482,-1.734304543877905,0.0004999288851160923,0.7837604827964574,0.0004972263224057241,-0.9059612248595761,0.00037496720443088246,-0.5307855626326964,0.000777629829382572,3.306878306878307,0.0011299371189993277,2.703700',0.00027548291328249685,-0.22200515051949204,0.001833358022554704,-0.4779429336137266,0.0007991477249343121,0.45452479432753057,0.0011674782586361286,-1.0616838305552607,0.0019471129085992097,0.4165625260351579,0.000849296786507256,3.090800'
0.0013386337876790271,2.2573363431151243,0.0009534080906973304,0.33155399356785253,0.008763082186318901,24.271844660194173,0.0040474556075068965,-0.2442241000341914,0.005041250028357032,-0.963020030816641,0.006626246562634596,-1.148900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0006056381275849392,-1.9323671497584543,0.00038233429001019377,-1.0454783063251438,0.0005698878227110897,-0.7828401440425864,0.0008638742392615465,0.4388852315119596,9.775239195948648e-05,4.708097928436912,0.00041871992962825373,3.336900',0.000431449287774302,-0.1796590072043262,0.0024098685079347332,-0.5735918320523116,0.00040466695929483387,0.4911350130150779,0.0012076881913335572,-1.0011012113324658,0.001886731935013405,0.45425638230217136,0.0005496083051530835,3.323100'
0.0011880927914727252,-0.17723268879712176,0.00026140352624469187,-7.6452599388379205,0.007363325631294723,75.75757575757576,0.0047857972851129155,0.549178977428744,0.005321778687447148,-0.9250693802035153,0.00693777165712145,-1.103600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00015805007178002061,-1.101806963420009,0.00014357624653902278,1.2172854534388313,0.00015389457144593952,-0.9757049468240805,0.0009487400494957683,0.49074937429454774,0.00037116196260944084,0.35394471383569887,0.0002217342688627347,-1.544700',0.000918977942140046,-0.29324653235975484,0.0024958599922378756,-0.6062810719049352,0.0006815954704981965,0.6903693476009666,0.0007951591348000681,-1.3331555792560992,0.002830408436428602,0.40822991508817763,0.00037513013264301386,0.381700'
0.001851604285501087,5.385029617662897,0.0005932161110614458,0.26144474365342885,0.007656340560153188,18.38235294117647,0.005511591427932084,0.590388475616956,0.0045757752964873605,-0.8718395815170008,0.007243563369589783,-1.166400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.000369128866947869,1.443834825295986,0.000259072062422688,11.160714285714286,0.0002913105783260735,-0.49783442027181757,0.0006440993159922905,0.5480052608505042,0.0010851974402796857,-11.049723756906078,0.0009495373142052205,-0.062800',0.0014432873930145178,-0.27797854005670763,0.0020372453265082896,-0.5678591709256104,0.0002189816490531332,0.9921619208254787,0.0008788595777501582,-0.9179364787956674,0.0030358641815082473,0.4054163626043947,0.0010129474948795505,2.948000'
0.0015357583674642833,2.635046113306983,0.0005049616012049596,-1.0566356720202874,0.007588364608778069,135.13513513513513,0.005280776231859874,0.6237135907191418,0.004658460322961738,-0.790263948158685,0.007609168743969733,-1.140900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00028838699874121957,3.7369207772795217,0.0007447487578894029,-1.1746740279572419,0.00026303029043673156,-0.6654245408570668,0.0005315217371661153,-1.7898693395382137,0.00017798858587676945,4.2283298097251585,0.00028359665329858217,0.884600',0.0009124537157852669,-0.28620492272467085,0.001858756098114069,-0.6000600060006,0.000370714200926652,0.8358408559010365,0.0008209747893419739,-0.9619084263178145,0.0022133393536163753,0.469593801361822,0.00037650796617437373,-0.449400'
0.001624042586294315,-0.17571913054174207,0.0003836548898427061,0.32193677161805423,0.007189113956083141,13.054830287206267,0.006241258337540982,0.619463544570402,0.004273199305861505,-0.8068420203324189,0.007829939967850266,-1.141900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00011148691989188757,0.4368910830529949,0.00042396499439751456,0.8657259111765215,0.0003191999877937925,-0.5963740458015266,0.0002469411949795571,0.4335573379579449,0.00011740959584400088,-1.0088781275221954,0.0015826455946901608,3.203800',0.0007044668056297887,-0.3080809636772544,0.00036239485158680567,0.4973639709539441,0.0007566168030972866,0.6704210244033253,0.0010449054381476584,-1.3173494928204452,0.0032483225662268004,0.39747207758654957,0.00012673750465158327,3.355100'
