timestamp,R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R1_7,R1_8,R1_9,R1_10,R1_11,R1_12,R2_1,R2_2,R2_3,R2_4,R2_5,R2_6,R2_7,R2_8,R2_9,R2_10,R2_11,R2_12,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R3_7,R3_8,R3_9,R3_10,R3_11,R3_12,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,R4_7,R4_8,R4_9,R4_10,R4_11,R4_12,Label,Class
1686750389.5882442,122.7669,-0.9283,387.0028,-0.1213,65.4825,0.4395,12.8394,0.678,227.8228,-1.1746,102.6323,2.489400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',152.568,-1.6797,41.7022,1.9311,14.0094,-0.5937,12.8292,-0.7304,8.0672,3.2158,14.9989,-2.459100',lifting,1
1686750389.7989645,99.2638,-0.9034,587.3959,-0.1767,72.929,0.4684,12.8067,0.6764,207.0444,-1.101,142.2814,2.468200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',162.4888,-1.5798,42.3475,1.9279,13.8458,-0.5985,12.9171,-0.7332,7.9849,3.2103,15.3,-2.442400',lifting,1
1686750390.0096357,106.287,-0.9571,521.2985,-0.4844,68.9985,0.4648,12.7665,0.6951,198.7117,-1.0557,135.2021,2.446300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',147.4979,-1.4681,45.103,1.9876,13.8922,-0.5906,12.8362,-0.7298,8.084,3.2182,15.0259,-2.456900',lifting,1
1686750390.2203617,110.1111,-1.0599,813.3735,-1.8551,80.2862,0.5515,12.8357,0.6811,213.0386,-1.135,129.9225,2.441500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',148.3654,-1.529,47.0107,1.9665,14.0244,-0.6073,13.7228,-0.717,8.2394,3.2464,14.0296,-2.502400',lifting,1
1686750390.434019,80.623,-0.4172,126.8065,-0.4564,93.2456,1.7542,10.9984,0.9216,81.3704,1.6722,52.9622,-3.357800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',162.052,-1.5611,43.4077,1.9431,13.1136,-0.7546,21.4123,-0.5529,8.9588,3.2833,11.4701,3.632500',lifting,1
1686750390.6447153,69.9089,-0.3649,114.6338,-0.6541,72.4078,2.7228,10.0608,1.1298,40.1501,1.6925,32.7355,-3.355900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',135.3177,-1.3255,53.4386,2.0599,12.995,-0.8216,21.0099,-0.5088,11.0586,3.3487,12.1557,3.590400',lifting,1
1686750390.855409,69.0129,-0.4118,136.1638,-0.7087,92.8783,2.8607,11.1671,1.2248,43.1341,1.5584,28.3829,2.769300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',116.4582,-1.1381,75.2608,-3.6994,15.2177,-0.7873,17.2347,-0.5507,12.739,3.396,13.6968,3.587400',lifting,1
1686750391.0661006,72.8915,-0.4034,126.6371,-0.733,108.0186,2.992,12.8449,1.3021,72.4908,1.188,24.5472,2.559000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',108.9806,-1.0848,82.4694,-3.2467,16.7302,-0.7906,15.4584,-0.5845,12.7794,3.2765,16.7262,-2.597400',lifting,1
1686750391.2767954,70.9578,-0.2926,107.5695,-0.5234,9400.6318,-0.4677,15.8086,1.3292,116.0289,1.0713,24.6417,2.482100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',102.0304,-1.0115,80.0347,-3.1407,17.2375,-0.8393,14.4443,-0.5928,11.1352,3.1008,20.9725,-2.366100',lifting,1
1686750391.4874914,68.3332,-0.251,77.7488,-0.5039,189.3406,-0.5746,18.4932,1.3127,123.2529,1.2753,28.5731,2.505700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',108.5245,-1.0703,84.0668,-3.4605,15.6599,-0.9102,15.0799,-0.5828,9.5094,2.9643,24.6495,-2.054600',lifting,1
1686750391.6981816,62.7316,-0.2151,52.896,-0.515,61.4655,-0.2751,21.4563,1.3868,85.0775,1.582,26.782,2.506000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',122.9265,-1.1577,65.8765,2.2494,14.2954,-0.9553,14.974,-0.5724,9.4789,2.934,26.4989,-1.884900',lifting,1
1686750391.9088745,73.5543,-0.1927,45.9411,-0.6649,49.0498,-0.3709,27.3215,1.3517,60.4065,1.6528,25.7994,2.541800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',152.0878,-1.4122,53.3852,2.0576,14.9241,-0.9603,15.0269,-0.5641,9.5868,2.9492,25.9036,-1.880300',lifting,1
1686750392.1196003,80.4083,-0.251,40.2236,-0.6676,65.2621,-0.6621,33.2204,1.3089,51.8351,1.6219,25.401,2.592200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',170.6825,-1.4816,47.704,1.9967,16.4131,-0.9479,15.2777,-0.5608,10.2859,2.9663,26.7433,-1.871800',lifting,1
1686750392.330336,84.495,-0.3088,38.0114,-0.6719,83.5698,-1.0463,36.7418,1.4025,44.1894,1.649,24.6119,2.640100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',192.7669,-1.8123,44.0418,2.0078,23.8436,-0.887,17.7179,-0.605,23.5422,3.1514,33.0595,-1.980400',lifting,1
1686750392.5411143,80.3802,-0.3387,34.4466,-0.5734,81.1723,-1.1475,70.6145,0.9241,38.6776,1.6843,22.9518,2.686700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',198.6564,-1.7774,44.8108,2.0148,29.974,-0.8324,19.3234,-0.6414,55.3432,-2.2411,40.3016,-1.986300',lifting,1
1686750392.7517493,86.7565,-0.3781,31.9634,-0.5331,86.6582,-1.4079,108.4884,0.5887,33.6299,-4.506,24.1883,2.759900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',188.6882,-1.9288,45.8357,2.0666,34.594,-0.8231,21.8891,-0.6421,49.3643,-1.4075,47.4235,-1.816000',lifting,1
1686750392.9624214,95.1645,-0.3674,32.2636,-0.5545,85.9335,-1.3989,123.7251,0.2126,35.0314,-4.4866,24.7229,2.759500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',197.9689,-1.6933,47.7122,2.0517,37.6531,-0.807,25.6959,-0.6147,40.9295,-1.2016,48.5175,-1.614800',lifting,1
1686750393.175118,81.3367,-0.3467,38.4778,-0.6963,108.3392,-1.4033,81.7559,0.6064,42.0503,-4.4303,27.6976,2.751800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',179.0034,-1.6352,51.4905,2.0956,37.749,-0.811,35.9954,-0.5995,36.3796,-1.0939,49.8243,-1.580700',lifting,1
1686750393.388819,72.3443,-0.4649,58.4091,-0.7399,75.7932,0.092,89.7715,0.5515,63.5861,-4.2963,34.5525,2.763200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',190.0338,-1.9616,69.0176,2.1223,46.9434,-0.746,64.0081,-0.6487,38.9963,-1.118,53.1482,-1.683900',lifting,1
1686750393.5995152,88.9986,-0.515,77.4866,-0.7577,103.3232,0.3637,83.3519,1.0139,67.8612,-4.2859,37.0111,2.810500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',214.5339,-1.7052,82.2415,2.003,50.376,-0.7477,59.6905,-0.8079,53.2652,-1.1199,58.2882,-1.507300',lifting,1
1686750393.8102038,109.1822,-0.7004,129.2032,-0.8918,125.542,0.4507,76.8231,1.1049,77.9089,-4.2976,39.6182,2.823200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',193.4921,-1.722,82.8544,1.9172,44.2652,-0.7761,57.8068,-0.8416,39.7718,-0.9542,62.9928,-1.667100',lifting,1
1686750394.0209062,115.5138,-1.0581,367.4174,-1.5045,118.0743,0.4372,45.7683,1.0856,95.5048,-4.4462,39.9262,2.812800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',192.5983,-1.4424,89.7825,1.8663,42.4506,-0.8028,57.1221,-0.816,37.7178,-0.9194,62.9822,-1.696800',lifting,1
1686750394.2315965,102.6056,-1.0472,587.45,-1.3523,125.8617,0.4322,97.2499,1.085,44.7015,-3.7624,38.5794,2.780800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',188.7128,-1.4972,82.2757,1.8832,43.538,-0.7965,61.6619,-0.8041,40.9129,-0.9653,62.9875,-1.649900',lifting,1
1686750394.442302,119.297,-1.1304,477.8092,-1.2566,114.6094,0.4768,102.2311,1.1322,43.1114,-3.7775,40.6605,2.844100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',183.4691,-1.5569,89.6993,1.8679,44.4209,-0.816,62.1992,-0.8038,41.5699,-1.3483,62.4856,-1.618200',lifting,1
1686750394.6530094,114.2059,-0.9765,489.5025,-1.2405,109.7914,0.6097,109.8289,1.1686,42.8301,-3.7684,38.2635,2.836900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',193.3824,-1.5369,84.9337,1.889,44.9052,-0.8116,66.3603,-0.7907,44.3161,-1.0033,60.7067,-1.551800',lifting,1
1686750394.8638914,120.4622,-0.98,247.9626,-1.4136,133.5876,0.8351,98.8014,1.1783,42.5287,-3.7715,41.8537,-3.396800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',194.9478,-1.7552,87.9346,1.8851,47.1439,-0.8169,68.4809,-0.7869,53.501,-1.0676,58.6878,-1.426100',lifting,1
1686750395.0743132,129.362,-0.8487,157.7582,-0.8918,157.0036,0.9687,84.7485,1.2799,75.9604,-4.3008,43.1799,-3.360100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',183.1497,-1.7006,72.9871,1.9779,43.228,-0.8819,67.2042,-0.7702,56.5385,-1.0638,57.9937,-1.345700',lifting,1
1686750395.2850013,84.4992,-0.4902,62.3968,-0.5135,184.9817,0.8355,56.7747,1.2432,59.0541,-4.2453,41.2146,-3.335600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',143.2746,-1.5429,59.2104,2.0616,30.6256,-0.9518,53.7381,-0.5966,49.1556,-1.123,52.811,-1.356000',lifting,1
1686750395.4957006,69.6746,-0.3716,39.0191,-0.3897,150.0709,-0.4719,85.2662,0.6938,47.7791,-4.271,33.145,-3.432800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',157.5359,-1.5613,50.007,2.0757,29.933,-0.9341,24.7506,-0.5573,47.48,-1.2404,49.3472,-1.656500',lifting,1
1686750395.706393,91.0477,-0.5447,30.1695,-0.3243,103.144,-0.8851,100.7148,0.7222,35.8276,-4.3035,29.368,2.764000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',172.7534,-1.5498,46.2705,2.0209,27.2301,-0.9359,19.0488,-0.5521,46.7436,-2.6719,37.5157,-1.985500',lifting,1
1686750395.9201157,99.2701,-0.5161,26.5111,-0.2287,82.0393,-0.9242,87.2686,1.1053,32.5001,-4.3419,25.8459,2.666600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',192.6191,-1.6337,44.6269,2.0173,25.6995,-0.9698,17.291,-0.4874,14.3841,3.0698,27.0608,-1.724300',lifting,1
1686750396.1307826,90.5938,-0.5103,28.0844,-0.2767,71.1491,-0.7578,44.729,1.658,30.2355,-4.313,24.5815,2.588100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',191.6134,-1.9179,44.9359,2.0434,28.2823,-0.9475,17.2472,-0.4711,14.8866,3.1054,26.0999,-1.774400',lifting,1
1686750396.3424864,77.524,-0.5727,39.4934,-0.4119,44.2349,-0.3939,38.6128,1.4193,28.8296,-4.4085,20.0995,2.486800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',170.5,-1.5239,47.5742,2.038,19.0646,-0.9426,16.3239,-0.4567,15.9586,3.2685,23.8725,-2.209000',lifting,1
1686750396.5531676,96.8811,-0.8271,76.6342,-0.5687,44.1171,-0.5306,28.0946,1.1166,30.6804,-4.4264,19.6039,2.469300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',136.4485,-1.3837,55.6526,2.1035,14.4903,-0.9337,15.1796,-0.4623,11.7442,3.2566,15.446,3.642800',lifting,1
1686750396.7638652,95.2979,-1.06,162.7939,-0.7242,38.2469,-0.7251,21.0443,1.0496,23.833,1.7392,17.3217,2.536200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',106.765,-1.1512,82.2146,-3.683,15.7783,-0.8587,12.7971,-0.533,7.3873,3.0719,12.4305,3.666200',lifting,1
1686750396.9745977,98.9764,-0.9687,203.1677,-0.9819,29.2465,-0.9713,16.2787,1.0672,18.604,1.42,11.1144,2.520200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',100.9162,-1.0873,73.7557,-3.2388,19.2351,-0.6197,12.2429,-0.5997,8.5587,3.2178,15.5761,-2.445200',lifting,1
1686750397.1852455,85.7717,-0.7734,143.7877,-0.6559,29.0143,-1.0805,19.2268,0.7169,18.3115,1.2546,9.3957,2.448800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',113.8917,-1.226,68.8385,-3.7185,15.1357,-0.6952,13.0178,-0.6144,8.2568,3.191,15.8907,-2.403500',lifting,1
1686750397.3959424,94.7471,-0.8761,156.0144,-0.4434,29.202,-0.7558,20.2322,0.0974,19.5552,0.9735,8.8433,2.296700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',136.5062,-1.4978,55.9205,2.1712,13.7452,-0.7287,12.9576,-0.6309,7.5064,3.1217,17.4371,-2.262900',lifting,1
1686750397.6066298,91.3866,-0.9856,103.3445,-0.2094,26.8855,-0.3199,17.8855,-0.3665,20.5611,0.5001,8.7034,2.111400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',151.0231,-1.5913,48.3896,2.0474,14.305,-0.7046,11.7026,-0.6728,8.0486,3.1322,20.0497,-2.104200',lifting,1
1686750397.8173363,90.2916,-0.9952,104.0603,-0.152,27.1917,-0.1477,17.1207,-0.4803,18.2341,0.2135,8.4334,2.001600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',152.8376,-1.5562,47.7809,2.0138,14.7939,-0.6859,11.0424,-0.6907,9.8567,3.2623,20.6057,-2.173500',lifting,1
1686750398.0280156,98.222,-1.0578,102.3024,-0.0836,26.4517,-0.0895,17.083,-0.4876,17.029,0.0944,8.2028,1.966800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',147.6481,-1.5445,49.7359,2.059,15.2134,-0.6952,11.0081,-0.6904,10.9172,3.3415,20.6105,-2.218200',lifting,1
1686750398.2387094,100.4937,-0.8562,116.1049,-0.0833,22.7635,-0.0607,16.8475,-0.5013,16.7447,0.026,8.1851,1.940300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',149.5232,-1.4013,50.7087,2.0571,15.2089,-0.7172,11.4477,-0.6731,10.5944,3.3115,20.8603,-2.218900',lifting,1
1686750398.4494023,90.1647,-0.5966,112.1724,-0.0576,20.2904,-0.0345,16.5069,-0.5249,16.8935,0.0107,8.3454,1.928000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',142.4939,-1.4785,50.1087,2.0461,15.1753,-0.7271,11.6893,-0.6714,10.3756,3.2983,20.5327,-2.228300',lifting,1
1686750398.6600957,86.6314,-0.6627,127.9476,-0.0032,21.2224,-0.0291,16.9344,-0.4996,16.5499,0.011,8.2787,1.928100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',147.8757,-1.5688,50.3648,2.0667,15.104,-0.7238,11.6564,-0.6672,10.3547,3.2988,20.547,-2.235300',lifting,1
1686750398.8707952,92.9545,-0.6738,117.9102,-0.0458,21.6036,-0.029,16.855,-0.5062,16.6457,0.0013,8.2689,1.925000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',143.9973,-1.5326,50.3097,2.0484,15.0133,-0.7257,11.6115,-0.6697,10.3835,3.3013,20.5391,-2.246100',lifting,1
1686750399.0814846,93.3849,-0.7134,118.5394,-0.0497,21.2004,-0.0194,16.9998,-0.4925,16.3017,0.0001,8.2032,1.921500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',147.1532,-1.4738,50.0332,2.0627,15.1605,-0.7251,11.6715,-0.6709,10.3577,3.2998,20.5743,-2.245800',lifting,1
1686750399.296186,96.6358,-0.7211,122.741,-0.1606,21.3611,-0.0176,16.987,-0.5043,16.1674,-0.0126,8.1984,1.922200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',144.5819,-1.4366,50.5111,2.0609,15.1113,-0.7287,11.6793,-0.6712,10.4272,3.3013,20.5976,-2.248700',lifting,1
1686750399.5068688,88.941,-0.5127,117.2662,-0.1126,21.3314,-0.0171,16.994,-0.4916,16.0471,-0.0191,8.1936,1.916000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',149.6459,-1.524,52.4025,2.055,15.2335,-0.7251,11.6651,-0.6711,10.3427,3.2961,20.512,-2.242200',lifting,1
1686750399.7175868,96.3897,-0.6429,110.6062,-0.0352,21.5783,-0.0123,16.9698,-0.4988,16.0752,-0.0238,8.2567,1.909900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',147.3179,-1.3972,49.918,2.0392,15.0575,-0.7261,11.7168,-0.6694,10.2861,3.2973,20.4015,-2.260600',lifting,1
1686750399.9283836,89.0313,-0.6106,112.4195,-0.0604,21.3116,-0.0147,16.983,-0.4953,16.0311,-0.0171,8.2471,1.910000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',153.347,-1.5449,49.9614,2.0529,15.0879,-0.7294,11.6517,-0.666,10.4313,3.3037,20.346,-2.251900',lifting,1
1686750400.1390495,94.5627,-0.5944,118.4289,-0.153,21.3069,-0.0145,16.9991,-0.4881,15.9725,-0.0263,8.2079,1.905400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',151.1917,-1.556,50.3901,2.0412,15.1287,-0.7211,11.6147,-0.6728,10.3038,3.3013,20.5439,-2.228700',lifting,1
1686750400.3497658,87.55,-0.5688,125.2192,-0.1055,21.0764,-0.008,16.9439,-0.4826,15.9766,-0.0253,8.164,1.911300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',141.3515,-1.5125,50.6758,2.0356,15.1373,-0.7078,11.489,-0.6808,10.0866,3.2867,20.5801,-2.218200',lifting,1
1686750400.5604322,89.2156,-0.6045,55.6872,0.3461,21.5291,-0.012,17.0479,-0.469,15.8798,-0.0315,8.1767,1.908800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',159.271,-1.5714,48.6524,2.0355,15.1185,-0.712,11.4415,-0.6836,9.9441,3.2774,20.3799,-2.225600',lifting,1
1686750400.7711492,85.8527,-0.6112,125.8493,-0.199,21.6583,-0.0087,17.0986,-0.4764,15.9553,-0.0264,8.2293,1.904900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',150.2358,-1.508,50.4143,2.0482,15.0856,-0.7028,11.3974,-0.6821,9.9168,3.2777,20.3257,-2.229600',lifting,1
1686750400.981841,93.4784,-0.571,121.1056,-0.1034,21.0849,-0.0133,17.0463,-0.4807,15.9104,-0.0289,8.2009,1.903900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',153.8556,-1.5513,50.0016,2.0367,15.0688,-0.709,11.4128,-0.6837,9.9552,3.2808,20.4063,-2.223200',lifting,1
1686750401.1925275,82.6198,-0.5391,125.0848,-0.152,21.2213,-0.0152,16.9553,-0.4843,15.9195,-0.0212,8.1697,1.906500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',148.0539,-1.3446,50.1023,2.05,15.1342,-0.7067,11.3976,-0.6811,10.0308,3.2833,20.4434,-2.232400',lifting,1
1686750401.403226,83.3176,-0.5585,112.4842,-0.1263,20.9308,-0.0077,17.2003,-0.4667,15.8551,-0.0358,8.1469,1.906400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',157.1073,-1.6296,49.9928,2.0376,15.1602,-0.7024,11.4705,-0.6821,10.0315,3.2845,20.3588,-2.219100',lifting,1
