timestamp,R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R1_7,R1_8,R1_9,R1_10,R1_11,R1_12,R2_1,R2_2,R2_3,R2_4,R2_5,R2_6,R2_7,R2_8,R2_9,R2_10,R2_11,R2_12,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R3_7,R3_8,R3_9,R3_10,R3_11,R3_12,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,R4_7,R4_8,R4_9,R4_10,R4_11,R4_12,Label,Class
1686748822.989704,40.2669,-0.1921,38.9784,-0.338,37.4584,1.629,48.8216,-0.6351,21.3994,-3.9428,19.199,-3.300200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',102.9355,-0.9766,92.1741,-2.8209,23.7087,-0.5799,124.1956,-3.2371,18.0619,-2.7179,11.4358,3.525300',drill,0
1686748823.200436,38.9934,-0.2467,37.5072,-0.3327,39.6439,1.7391,48.9089,-0.5566,24.7139,-3.9193,21.4404,-3.230200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',103.3709,-0.8652,80.0855,-2.7697,25.9286,-0.5199,142.4946,-2.8738,16.9716,3.5036,11.5052,3.533500',drill,0
1686748823.4110932,40.4001,-0.239,33.9703,-0.2897,40.4222,1.8038,50.0279,-0.5576,27.8573,-3.9144,22.5624,-3.224200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',99.7669,-0.8531,76.7405,-2.6331,27.0825,-0.5018,148.2044,-2.9314,16.2339,3.4857,11.4375,3.549600',drill,0
1686748823.6217434,40.2777,-0.232,34.1648,-0.3042,42.2471,1.7534,49.0134,-0.6527,26.992,-3.9262,21.7996,-3.247100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',108.2575,-0.929,73.692,-2.5626,27.8451,-0.4813,146.0882,-2.957,16.2129,3.4875,11.5109,3.557300',drill,0
1686748823.8324535,38.0919,-0.2295,34.1105,-0.3039,41.6134,1.696,99.0297,-0.3491,27.0557,-3.9495,23.3572,-3.221400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',106.904,-0.9785,74.3375,-2.5673,28.4415,-0.4794,173.1923,-2.7102,15.929,3.4785,11.589,3.559400',drill,0
1686748824.0431418,39.574,-0.2328,33.0254,-0.284,40.4324,1.5106,106.1476,-0.5587,27.2902,-3.9654,21.6762,-3.424000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',105.5732,-0.9004,72.569,-2.5882,29.3457,-0.454,184.7379,-2.7941,15.9236,3.4789,11.6313,3.558300',drill,0
1686748824.2538278,38.8558,-0.2356,33.41,-0.3076,38.0998,1.464,48.3707,-0.8749,26.5585,-3.9675,24.6772,-3.172500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',102.8759,-0.8439,71.7965,-2.5822,29.4626,-0.4582,220.7562,-2.6128,15.8207,3.4679,11.5603,3.561300',drill,0
1686748824.4645758,38.6646,-0.2337,32.9267,-0.2895,38.0803,1.427,48.6312,-0.902,25.8469,-3.9932,22.1727,-3.395000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',101.5555,-0.8473,72.8784,-2.5259,29.5914,-0.4712,274.5618,-2.2287,15.7532,3.4624,11.5356,3.558600',drill,0
1686748824.6752522,39.7961,-0.2631,31.2288,-0.2752,37.9377,1.4341,47.6577,-0.9041,25.8444,-4.0064,22.084,-3.402900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',105.4482,-0.8955,74.0844,-2.5124,28.6424,-0.4655,146.7559,-1.5252,15.0222,3.4124,11.4383,3.550000',drill,0
1686748824.889097,39.1328,-0.2629,31.0478,-0.2737,37.6055,1.406,110.6803,-0.6405,25.5459,-4.0119,22.0985,-3.388400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',101.6363,-0.9213,77.0876,-2.5955,30.2661,-0.4831,93.6981,-1.2428,14.4918,3.3725,11.5794,3.549200',drill,0
1686748825.0996482,40.0278,-0.2537,31.2511,-0.2733,37.6484,1.3848,112.8299,-0.6247,25.3726,-4.0104,25.5209,-3.165900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',108.0429,-0.9261,74.6081,-2.512,33.2714,-0.3919,87.6011,-1.2102,14.3182,3.3695,11.5563,3.551400',drill,0
1686748825.310343,37.9482,-0.2643,30.7626,-0.2823,37.1739,1.3962,108.7425,-0.6379,25.0552,-4.016,22.5645,-3.385600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',111.8949,-0.9818,74.6775,-2.5327,33.5958,-0.3758,83.5055,-1.2066,14.45,3.372,11.6662,3.554000',drill,0
1686748825.5210412,37.5865,-0.244,30.5608,-0.2636,36.5784,1.3713,107.7614,-0.68,25.2839,-4.02,22.3102,-3.392700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',115.2705,-0.8811,74.3538,-2.5337,30.8693,-0.464,79.7129,-1.1551,14.3908,3.3713,11.615,3.555500',drill,0
1686748825.731709,38.6628,-0.2474,30.7139,-0.2726,36.613,1.3525,106.9543,-0.6704,25.282,-4.0316,22.2529,-3.398500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',108.6913,-0.8627,77.7258,-2.5543,31.0841,-0.4707,73.877,-1.1207,14.2298,3.3692,11.7174,3.558300',drill,0
