R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6
0.0013638664851087,0.0047638057472458,0.005385325419059,0.0054385275078002,0.0096074861532105,0.0138255983718975,0.0001960104042322,0.0005338284129211,0.000735894033614,0.0015622358844957,0.0013366530448354,0.0019190572362658,0.0021905972992125,0.0019041090673673,0.0045237856123712,0.0031284853281859,0.0084689637884046,0.0028252538137394
0.001755830674713,0.0087906291892842,0.0061199472950138,0.006945331903521,0.009325522275875,0.0129890203810718,0.0004607808244401,0.000463060634456,0.0001629457170296,0.0007359484624123,0.0008359056239145,0.0020516780777581,0.002247337466936,0.0028919553898529,0.0003176769933397,0.005765366864707,0.0176658469713671,0.0079483358171882
0.001052098109832,0.0159888717452652,0.0067180643375585,0.0083743396833159,0.0096652162398829,0.0116541830942089,0.0005707525720821,0.0012953391366253,0.0002228129091471,0.0008270611770536,0.0012479746930699,0.0018212647226487,0.0039955888698876,0.0064861863688901,0.0094674197683511,0.0057621178779502,0.0352768527403059,0.0152552043129513
0.0057874523403299,0.0295416611276052,0.0044577721926845,0.0127636980006943,0.0081113000142758,0.0157712288626105,0.0006609319801852,0.0015186665378837,0.0007191298758623,0.0003574255041254,0.0007918478942547,0.0017951929042487,0.0058007096588196,0.0120129210979329,0.022024927813299,0.0021933634087323,0.0374322943376168,0.0071845996669219
0.0068640681135207,0.0357794554366882,0.0085414310655264,0.0166786196774354,0.0119846452724769,0.014821204400712,0.0012439220414153,0.0021345099890798,0.0009081284580396,0.000878768135797,0.0010557530517597,0.0016743480172538,0.0042799553001468,0.0140776268499761,0.0159602907964983,0.0088672842434566,0.0465909408574596,0.0045852650672956
0.0038959865105363,0.0373897469835821,0.0119066187703082,0.0157868646970974,0.0092743902552126,0.0258267797879621,0.0006282756722863,0.0023676069696666,0.0010128830622453,0.0006568175129092,0.0009966951581944,0.0018940929302602,0.0033338912044615,0.0121072704158847,0.0036086596283369,0.0177970460462972,0.0483762511307948,0.0027657452494176
0.0027360769253499,0.03929288523727,0.0143786413909322,0.019621693744604,0.0104099002315161,0.0352028387569173,0.0001902802308335,0.0022168883887588,0.0008552425082894,0.0003975551945754,0.0017117114958201,0.0017257696760178,0.0019734881600577,0.0112630750222164,0.0029299753471874,0.0259614835430155,0.0355768067681317,0.0054152758433209
0.0018254397666941,0.0397049130859452,0.0144082046080319,0.0206386421424561,0.0141016872668814,0.0403264832080523,0.0003712173646573,0.0024296064061918,0.0012086736353953,0.0010693741509169,0.001268503502021,0.0015551891529911,0.0037775306433285,0.0144074365424457,0.009790742461373,0.0062459323365658,0.0460400917118626,0.0128024089012588
0.0029555797059257,0.0401126362826817,0.0130902388706789,0.0192005283985415,0.0143350678765463,0.0381346075376865,0.0005298678843313,0.0027172502731515,0.0010034696971719,0.0003871055752261,0.0015135714383015,0.0014957117942857,0.0011027747466788,0.0093376784663796,0.0025153353709226,0.0282390947675781,0.0374641280973467,0.0074518313620755
0.003172171176701,0.0420145118123799,0.0146314983971193,0.0188873107491462,0.0148120718385484,0.0370030490512418,0.0005037936924525,0.002938347878645,0.0004631708537697,0.0003572461906034,0.0015830652544247,0.0014550085176198,0.0018981945133067,0.0122351248410963,0.0030119393274941,0.0214491932958401,0.042632651495127,0.0019055063225652
0.0033124209159506,0.0413633355393779,0.0133645350678717,0.0186207949589783,0.0145776207282104,0.0357271730159807,0.0003147647520638,0.0025761410694849,0.000766095846098,0.0004095904623747,0.0012858139362943,0.0021348863920206,0.001568257219276,0.008939578284334,0.0030812624425229,0.0351904507192928,0.0276849562716115,0.0141434113625338
0.0029642558176484,0.0417635930054334,0.0146557510632747,0.0204660948439767,0.0153046544515117,0.0378207673833702,0.0002043793466249,0.0024341963695421,0.0008812611622741,0.0003905401337982,0.0018911420796132,0.0016096918904849,0.0028869485386988,0.0136150931476597,0.004315396817999,0.0161353823117484,0.0511676456742872,0.0076225322051985
0.0023135723407799,0.0413004691733298,0.0122859480697546,0.0179195412597437,0.0156204115041206,0.038206145076374,0.0002754714845968,0.0024741158004952,0.0003807607386331,0.0008030133557984,0.0014084501091055,0.0016358962756694,0.0018933875145104,0.0099279429897801,0.0013213769858148,0.0313443268335647,0.0355007739168713,0.0065711095909944
0.0030791542794855,0.041895345427123,0.0134807225667295,0.0178545284440492,0.0148784504986512,0.0370470534626028,0.0006971429686857,0.002793900133716,0.0004550447834598,0.0003527498491024,0.0011783667883448,0.0022924533124689,0.0018422387769892,0.0122029496970007,0.0021095057069512,0.0282386163078009,0.0330203008809816,0.006715849068008
0.0037379907701531,0.0437271252476048,0.0144179474609994,0.0183256243540217,0.0157783209026461,0.0392420014990444,0.0005386697840564,0.0020828473356216,0.0004645015382897,0.0003422800899197,0.0019112612852811,0.0017469339126166,0.0039019608914263,0.0130858194209263,0.004656447316955,0.0163583659955374,0.0493834476560146,0.0124833347481112
0.0026821732040168,0.0430277787339506,0.0132899725827865,0.0191690963496289,0.0147496758758726,0.0372722664519784,0.0007374283763471,0.0021696967566721,0.0001939149000195,0.0004687083069313,0.0011107467861652,0.0020898466888469,0.0013720682845455,0.0080539355958986,0.0036472124355355,0.0358354864488108,0.0232289655909332,0.01643488007468
0.0026284124021113,0.0430451888392434,0.014692184051928,0.0197632364275973,0.0166635006015523,0.0372314680367846,0.0006743363434583,0.0033288272108988,0.0011402180917948,0.0009037098101043,0.0016114417521012,0.0014881793910965,0.0017797460978621,0.0127315065318994,0.0013457490344923,0.0152020966731731,0.0419013140252078,0.0033358808343304
0.0037545697807443,0.0424687960521007,0.01293083940544,0.0192935474659854,0.0161730908879188,0.0385175370346118,0.0008996698121822,0.0024730230282958,0.0006372711742428,0.0005308962787409,0.0012691574558621,0.0017387533520991,0.00203798768281,0.0089565285928218,0.0034592955075512,0.0280390078677456,0.0390294164711943,0.0038122788163484
0.0036123787550225,0.0422845496484039,0.0128245410417374,0.0180393727349312,0.0146231326259636,0.0374863174941146,0.0012058333393625,0.0024799200870551,0.0006625535343255,0.0001786704024027,0.0018988533963651,0.0015968823746024,0.0015868889961625,0.0102636948480357,0.0029598584003741,0.0272083671170558,0.0319608288082126,0.007919524955215
0.0034618259262374,0.0450499153061592,0.0152385596513417,0.0200544679349112,0.0170559109817894,0.0363184693944258,0.0002105934263725,0.0023269212690842,0.0006942362699851,0.0002864338484607,0.0013517429914829,0.0019540844860152,0.003397952190133,0.0139628922176423,0.0042777948651917,0.0095273573302058,0.0475735129709183,0.0167795088637755
0.0032714580659597,0.0431827407221881,0.0135537902496743,0.0197784810126582,0.0147430869665213,0.0379400092573622,0.0007344179462369,0.0023778577689131,0.0005060018908278,0.000928936713028,0.0010190817971099,0.0016968010040989,0.0011936929086524,0.0085763293310463,0.0039880088549748,0.0322268772155978,0.027353345040565,0.0119642412756752
0.0037742172650813,0.0413900432112051,0.0136455433655368,0.0179891381583799,0.0147796283514654,0.0376024667218169,0.0002046922505233,0.002297039873626,0.0003333534901077,0.0004368678167736,0.0024024676225444,0.0020569643361466,0.0017056809922833,0.0108458575873823,0.0015340962086959,0.0252197268703579,0.0296488684509355,0.0052870274322705
0.0036335809739886,0.0436437275234803,0.0143416261396214,0.0206684165926048,0.0148952269734686,0.037180249851279,0.0008063419113867,0.0025230143057434,0.0003715139177286,0.0004988566952829,0.0012154070835869,0.0017884016785938,0.0037657124351356,0.0132853290111729,0.0037397045932547,0.0118743409740759,0.0469699674028426,0.0139140888498057
0.0043233185101152,0.0435912189848476,0.0140322320369889,0.0185519119600466,0.014011587582931,0.0381612388664585,0.0005772381601526,0.002436628768155,0.0003058551160033,0.0008465064551619,0.001271900699151,0.0023134224772127,0.0013562041797941,0.0080844076837444,0.0045005938533589,0.0370399179195418,0.0256651113609181,0.0137468193296775
0.0037624296566745,0.044172147693993,0.0133669288812548,0.0186438465984301,0.0155646383867563,0.0369784193944414,0.000897393144706,0.0021249392001771,0.0003488035740925,0.0005262487896935,0.0020488851708452,0.0018557423813888,0.0019712508828739,0.0124512533431615,0.0008582602875154,0.0167730919349942,0.035815849229601,0.0073593156425197
0.0057622407279784,0.0427630031601859,0.0126558248433841,0.019000317305299,0.0145511691864441,0.0370393691454647,0.0008806494543143,0.0022396943265183,0.0007116047434148,0.0008153310280663,0.0010770090553844,0.001475432644803,0.0015636617518171,0.0094467153298462,0.0032267078480633,0.0240504289394001,0.0351021296462056,0.0041615462308251
0.005209282942203,0.0423545755647982,0.0141464325526388,0.0192259997039196,0.0169302423225583,0.0343991331418448,0.000619833955161,0.0021337329957483,0.0006470515156534,0.0002341156894385,0.0021933985284489,0.0013416963953045,0.0006814473505599,0.006863102383075,0.0042828313283972,0.0315469355306825,0.0221934693497091,0.0145002138781547
0.0045202602585046,0.0438114181317935,0.0132943189386879,0.0185282286828096,0.0146537537788367,0.0373580394500896,0.0008427028547991,0.0026720756603567,0.0005811035470153,0.0005722579203071,0.0020016068900113,0.0019643683229892,0.0010447631924076,0.0061191421452243,0.0061984982278493,0.0321942990335271,0.0240251206661685,0.0148141783538188
0.0044946688732494,0.0422334750970314,0.012842641680023,0.0177747442214306,0.0143088742207029,0.0372985412540515,0.000592165671848,0.0023379475065322,0.0008087074501607,0.000718199800599,0.0013890098484965,0.0018691015826804,0.0013515652274163,0.0087507591283543,0.0045154249172887,0.0283398514991781,0.0277143427266478,0.006967237956955
0.0045666562851347,0.0417555712370923,0.0139689776943364,0.0190907459518073,0.0152665695712841,0.0348847755862386,0.0003647748325209,0.0022545850368602,0.0010421084772398,0.0005495149815917,0.0018976077428468,0.0014336081034411,0.0019276710822543,0.0115342648405618,0.0008908335984305,0.0190702127091525,0.0389745028802157,0.0067390303748316
0.004620681337946,0.0414543856667316,0.0127174201950089,0.0183010076534814,0.013686612166577,0.0297432267236943,0.0008546703203253,0.0023393804759048,0.0005561983663675,0.0006866874513224,0.0014555042878428,0.002458332493403,0.0018317984083869,0.0058422066715663,0.0063454192418493,0.036229521263106,0.0194478748334775,0.0190924590514484
0.004012005525334,0.0406591664057703,0.0128314195271108,0.017695012306881,0.0138853404130055,0.0285878461630822,0.0003718074474667,0.0023130660940131,0.0003132525893459,0.000736019800699,0.0015792990533839,0.0015198494619504,0.0012267840322771,0.011743264063733,0.0018030054297508,0.0182426824040206,0.0327520928587336,0.0060035793339989
0.004666769335592,0.0431836731168679,0.0152989881249254,0.0184639472965088,0.0145642238579463,0.037916992120849,0.0002687608006567,0.0033332955559836,0.0001856908868056,0.0015261059499055,0.0011941432052356,0.0022006562797157,0.002540288337968,0.0115172343895405,0.0021455433631478,0.0168502501419633,0.037525564290673,0.0032311033765676
0.0041558493371628,0.0415275493762562,0.0134244765796581,0.0195477816200028,0.0137045437414774,0.0391090948200003,0.0012156210218802,0.0025066281514895,0.0004303701915276,0.0006715299762923,0.0018617248545667,0.0019271662215555,0.0010741695836636,0.0075968388034371,0.0051534995611795,0.0309430832925916,0.0242232805104329,0.0135524860680443
0.0046680982167864,0.0419204601189702,0.0146173826991581,0.0183014095745654,0.0144566329923495,0.0381682302918342,0.0002382642128057,0.0022244634927724,0.0001821605276899,0.001432004147084,0.0021810246061015,0.0022169748889905,0.0027669750460355,0.0123697159665819,0.0007063891414426,0.0176002112025344,0.0313838718282674,0.0109977003808503
0.0053209829771112,0.0433892186469506,0.0131532737840784,0.0187204567791454,0.0135451982949304,0.0402709429038571,0.0013135126032847,0.0017132681309169,0.0003118043061297,0.000946262061411,0.0010770940863226,0.0026420128121769,0.0009584489382494,0.0091131866900085,0.0063011813454786,0.0202396373056994,0.0319925265457989,0.0039459281572752
0.0050708602004409,0.0411255233222842,0.0131446808734377,0.018157256365934,0.0128878103223628,0.0300278658595176,0.0008236989386968,0.0029419197379573,0.000532932681649,0.000856366010833,0.002469157750538,0.0018460122996107,0.0011856841913556,0.0083008975760548,0.0054310310649545,0.0283821601094416,0.0263023614260088,0.0086325892329167
0.0040112829366441,0.0424538314582891,0.0135955830669732,0.0191808988936457,0.0141560048356912,0.0389670611432156,0.0005001340859484,0.002529818336275,0.0007986780281278,0.0001186344069343,0.0011438257999059,0.0015818156998055,0.0018536158762941,0.011380785137605,0.0016939809806591,0.01918988002487,0.0389245913891018,0.0139732328751044
0.004746487717751,0.0413648754296776,0.0134463905853751,0.0177880869623995,0.0141322980953901,0.0406733886220262,0.0006570759855811,0.0022414327955687,0.0005234456543018,0.0014593107675244,0.0014074953915082,0.0013341978935683,0.0013121367267463,0.0055564106254129,0.0062052100184356,0.0350708606739918,0.0217915723273181,0.0162877590975278
0.0044379847111426,0.0433435190603125,0.0147795846641117,0.0193151989368914,0.0147666427447054,0.0324864125579476,0.0002063459467383,0.0029172881706006,0.00064881642907,0.0009053459865695,0.0023563220828379,0.0014965337285778,0.0018813224191548,0.0103200771941774,0.0031196137918125,0.021342439440828,0.025564267289753,0.0083322917968587
0.00336692514551,0.0423196231860751,0.0134736206717677,0.0205349772267102,0.0142526278282558,0.0415347936966797,0.0005254074981744,0.0026241099019212,0.0004269118028391,0.0009770043463992,0.0010368594191783,0.0018351054947095,0.0021009904068778,0.0115455309558775,0.0026861256773737,0.020378635039025,0.0329027460631864,0.0105319587020835
0.0043629389280171,0.0415634507639362,0.0134533371002677,0.0181185679083925,0.0143154290262502,0.0398698647614187,0.0005031696670003,0.0024442622654302,0.0005221298197477,0.0012240522347154,0.0020782826734612,0.0019962470555355,0.0014568813386175,0.0056341646731114,0.0081578777770435,0.0307832489872311,0.0256138355694211,0.0127497679542232
0.004775943762307,0.0419720130616904,0.0137684531693602,0.0176590150154604,0.0144671949121768,0.0298532414649582,0.000265511296032,0.0027937736842164,0.0006992962981351,0.00105177211506,0.0032509330177761,0.0018284403659659,0.0015747790939256,0.0106837378552609,0.0030045251152761,0.0174569119770127,0.0301499962312504,0.0175825721544804
0.0042514349655867,0.0411849740740588,0.0123843456916718,0.0195760991490269,0.0136220481021762,0.0314006248724349,0.0002725607975477,0.00222656253479,0.0007306204567736,0.0010357237699848,0.001385376382519,0.0019637179543321,0.0012814519568283,0.0069044942734124,0.0061355941770757,0.0211783641831504,0.0295083611941443,0.0045311525802195
0.0067260894247041,0.0413689823644028,0.0137540798039218,0.0173274189076795,0.0135787281076956,0.0397873762612598,0.0004097848256761,0.0027351848711454,0.0003612007671615,0.0007391096079592,0.0029184801372619,0.001591486185502,0.0021667148399599,0.0113376242461897,0.0012628715020669,0.0132471912642721,0.0350768885396789,0.0166026909641514
0.0042019402038697,0.0418070687391824,0.0134249812050263,0.0197138728494628,0.0129593607406533,0.042871903040904,0.0007486373676951,0.0025557361325118,0.0006483372224922,0.0003082621088593,0.002523351090996,0.0018474972324491,0.0018645456093027,0.006089355198178,0.0088019413561855,0.0263757596218771,0.0237555647410405,0.011873086206917
0.0053209235207699,0.0403147777849448,0.0123277809008156,0.0173078653863461,0.0136314253427281,0.0300563857797227,0.0007537547918076,0.0036884390304716,0.0006487136462494,0.0007571402298662,0.0021303433538293,0.0018735924636616,0.0015320465061909,0.0102262977427493,0.0027147790672073,0.020178376851366,0.032064847948491,0.0114655757553521
0.00602711357312,0.0409758815960925,0.0124816987092675,0.0183793122461357,0.0137559907339646,0.0319951879237362,0.0008372761364328,0.0025222729311182,0.0003940130815495,0.0005186668188089,0.0019354852445379,0.00178177211491,0.0021518477163193,0.0093916290531923,0.0018974781187567,0.0167519340107815,0.0375434565509577,0.0071469462170856
0.0047145726970608,0.0395317855321571,0.0125551012003932,0.0202459887634762,0.0136266329816299,0.0300841453545566,0.0008026942915512,0.0029233799651416,0.0009720614945542,0.000838914491627,0.0022868741883025,0.0013475821277189,0.0016560406816329,0.0023845974084195,0.0114666406756144,0.0317851830190838,0.0168578060913996,0.0170019161159462
0.007031448858163,0.0396619217787578,0.0123694711556302,0.0171953373123343,0.0134628277861995,0.0243083071208754,0.0004054271121921,0.0028946894606093,0.0031438434114473,0.003580824398878,0.0065762692692909,0.0017145753305529,0.0023119259776788,0.0042866426500367,0.0105034845309931,0.0371552457633731,0.0167188573664121,0.0165205424685324
0.0073215821939121,0.0348812467952854,0.0111155079120185,0.0159938071978529,0.0137965097589611,0.0152504350186589,0.0005078492674934,0.0033390732001644,0.0031370570828317,0.0042670344281405,0.0061226526515065,0.0010507494102406,0.0015771768628785,0.0082883208442152,0.0034563840623365,0.0158747545366079,0.0251737618914557,0.0066106305549954
0.0008579937908705,0.0190963602337394,0.0096716943357722,0.0088812628445263,0.0126918371180391,0.019241018773462,0.0002136686392555,0.0012430292473594,0.000373255037366,0.0011566775224707,0.0026748731775754,0.001748896271563,0.003113816533307,0.0063663327949537,0.0033818893736639,0.0061879158666207,0.0299880647502294,0.0014349316606621
0.0003812482150435,0.011598277423837,0.003848491064381,0.0087015768127342,0.0142910428031023,0.0173156275269993,0.000225760409598,0.0009897154706582,0.0008222013437894,0.0007196218128309,0.0012707817290052,0.001723445581344,0.0016941244713908,0.0030880686292372,0.0068362232327679,0.0080434216072043,0.0278925245245021,0.0045687593716676
0.0002302066959162,0.0074434668691289,0.0008890938941832,0.0120267619506926,0.0159619212406882,0.0166234733417669,0.0003835413213995,0.0006660697349701,0.0004280961562187,0.0013152052456698,0.0011713508205078,0.0013974004160061,0.0009105002807527,0.0021990965231844,0.008392556809217,0.0052372527885752,0.0243898274907501,0.0049109618069589
0.0008337839240622,0.0067581083784324,0.0017966759339211,0.0096603330303208,0.0179168122407661,0.0163546740022831,0.0007438611556374,0.000460061063905,0.0002136437194867,0.0003048858847195,0.0011921643803934,0.0021928405947422,0.0018234938214558,0.0026814985715657,0.0080969824165929,0.0049612698469398,0.0177856508925728,0.003043539660974
0.0007404934707728,0.0069502459692048,0.0011641877229419,0.0087621838165969,0.0155366595249821,0.0166831551850412,0.000615377988237,0.0002635257350536,0.0006214657244251,5.074787704629777e-05,0.0015071860369462,0.0025513770802653,0.0013399629339453,0.0020845949475672,0.0069950614865904,0.0042161324405251,0.0098839427442964,0.0016043327251307
0.0004826525037115,0.0067520941620043,0.0026242593356057,0.0089754924179527,0.0162897490238367,0.0170047205104136,0.0001327267825551,0.0007437820932675,0.00053003824809,0.000504468888092,0.0011670380376208,0.0027484563295025,0.0011830316819433,0.0013278279814783,0.0052641580847729,0.0032732774213906,0.0072316253439541,0.0016287199352551
0.0013571076886664,0.0054806983505838,0.0023674432985492,0.0086009963394159,0.016152740312394,0.0169478599089899,0.0014090599738196,0.0007172709961717,0.0004146275284815,0.0009034052052401,0.0012309558815564,0.003360844082713,0.0013144615216364,0.0024088387036786,0.0057509736398372,0.0028279847187017,0.0058733873880752,0.0009597242136499
0.0004947922129997,0.0065123627438147,0.0024356311402261,0.0092174224031295,0.016949353636399,0.0172485761300404,0.0001489981838909,0.0003680932636429,0.0001533731769239,5.009659751173707e-05,0.0020059979338221,0.0020093147814639,0.0016155892732627,0.0015648962473787,0.0060583626305652,0.0032995438050735,0.0040233920010943,0.0004978280508881
0.0017858134621404,0.006285876640928,0.004256641424783,0.0093868861445805,0.016759149238548,0.0172186091840617,0.0004002453984587,0.0006779326416974,0.0009615739658079,0.0004299540748854,0.0007983177847639,0.0024799170120571,0.0010325281472335,0.0009713461624201,0.0059759039600522,0.0023507171215186,0.0024310629555356,0.0002830459228423
0.0010013066049888,0.0065430167363825,0.0043332569235695,0.008771391230363,0.0131717250481426,0.0161908185106389,0.0003198650323098,0.0001801605605328,0.0001875823451323,0.0001896377424165,0.001960065622997,0.0013295586277519,0.0013388856026685,0.0011776665432472,0.0050017205918836,0.0027205435863729,0.0020065272330892,0.0006102801570397
0.001021866617181,0.0057926654428695,0.0043853417321398,0.0066431984609037,0.0119232002823413,0.0163188574188789,0.0006022967986118,0.000192878382349,0.0005672270397129,0.0003479254786767,0.0011616274493495,0.0022987216349243,0.0005007343770373,0.0008301631478126,0.005260588512558,0.0028141269171239,0.0013149562066984,0.0001620600109192
0.0016227670319947,0.0060805022008377,0.003877971107564,0.0067351179150768,0.0126580515967499,0.016588507150476,0.0010714405486032,0.0002764869217815,0.0003670281575927,0.000248197884798,0.0014585579208665,0.0013477016296408,0.0012298182217984,0.001495027761918,0.0050719892798434,0.0072214262605721,0.00231541242705,0.0006272661164581
0.0015245468817985,0.0069867482346233,0.0054129454921801,0.0073584329481193,0.0140469167017839,0.0164137580119656,0.0005244042806701,0.0003319890322775,0.0003312284428248,0.0007207821755181,0.0011061132000673,0.001943221402485,0.0011133313412124,0.0011856317555815,0.0058373810706574,0.0067415381898026,0.0030178803374231,0.0001625511135881
0.0024689456022153,0.00753815247421,0.0045874610925956,0.0091776798825256,0.0145863812792548,0.0167649090336035,0.0006627836821862,0.0007307556415248,0.0003977576492077,0.000848966268957,0.0011533022387672,0.0019162043823594,0.0014788051727421,0.0018460232045116,0.0059792198194395,0.0026817984462196,0.0034465133864303,0.0003431160288025
0.0014424067884279,0.0073266782672405,0.0055953227578003,0.0088834403787898,0.0142500484501647,0.0167524391551409,0.0001464944386243,0.0005771225615561,0.0004456348837639,0.000306205468156,0.0015512892687548,0.0021703546055575,0.0010968839173234,0.0024731930604181,0.0059120033769363,0.0072860488194415,0.0040115468364139,0.0010936672401493
0.0025248903692601,0.0072369530401354,0.0043698119407733,0.0071330237601021,0.0135771426088751,0.0160527557765841,0.0002324697631809,0.0003466404079624,0.0003899563163135,0.0003531327447528,0.0014552113592634,0.0030847783463367,0.0009083436725551,0.0019701840230684,0.0055788472427942,0.0031065114032267,0.0036068426132584,0.0001113653210172
0.0018197580595264,0.0060073121002884,0.002626607056695,0.0052188907143408,0.0140818691709862,0.0157002384866226,0.0002809022140909,0.0002178098022077,0.0003369411418409,0.0009493942484936,0.0017196845410677,0.0018760751082917,0.0012355503926023,0.0011446553637291,0.0053305614413838,0.0076327487665478,0.0036144691537587,0.0001675879507011
0.0019397501950903,0.0063508111891131,0.0019578552087758,0.0050260399127881,0.0140547940199662,0.016096087202162,0.0005907242586587,0.0001246385388893,0.0008141533724919,0.0002156918355528,0.0016748707418504,0.0022724519961559,0.0007159888984489,0.0007602008693961,0.0053493356927469,0.0075617339963461,0.0033981196165289,2.1301170361066743e-05
0.0015215253230502,0.0072303443089959,0.0023233839064308,0.0047024633854444,0.0137978803696176,0.0163891438311262,0.0003016190548923,0.0011873864413292,0.0005232565014881,0.0015280438059598,0.0010917831526505,0.0016707030853208,0.0009176210307728,0.0015945354631862,0.0051541423584427,0.0035833958337289,0.0030564757245528,0.0003031035438684
0.0012329294749545,0.0055819457546511,0.002737752595321,0.0053744630239631,0.0135261623031267,0.0158194056649291,0.0005411642249968,0.0003998723607424,0.0006361514162511,9.794146050658498e-05,0.0011096993269673,0.0017219700301448,0.0017965171281739,0.0016610785216733,0.0047790615930237,0.0074779046612023,0.0021072652817297,0.0002581590189854
0.0014429712509622,0.0050390958249579,0.0015232925908419,0.0044425805350999,0.0139662268701825,0.0165122223469812,0.0011608371167917,0.0011166892219278,6.401770903960204e-05,0.000811229756167,0.0015048374504682,0.0019748483316481,0.0015394079190837,0.0022203659962493,0.0051213031872942,0.007843875502008,0.0020842847224639,0.0005623854139719
0.0025287435962729,0.0054390599563896,0.0016011015578718,0.003873883401533,0.0145229571645378,0.0161754976796248,0.0004477808496041,7.317602161976778e-05,0.0002595470892909,0.0004263802482931,0.0012560838420891,0.0017147035140447,0.0012335442118281,0.0011024368926537,0.0048455974597439,0.0077347895363767,0.0022855429352953,0.0002286363717529
0.0014455949613498,0.0066121341919409,0.0015765226765445,0.0045669378362122,0.0141117765597746,0.0161183993140009,0.0005434249520631,0.0004329989729697,0.0005456825514675,0.0012758942742968,0.0012468695780655,0.0017677354689934,0.0017223185093953,0.0013027000804026,0.004316715704557,0.0037187356596256,0.0024449823949042,0.0005544871819752
0.000848133834162,0.0066270501608053,0.0019690853598503,0.0040288854974626,0.0136359607557049,0.0160309332888742,4.4368978727492815e-05,0.000282761544249,0.0011580100015007,0.0002595253121135,0.0011388902903566,0.0016101781291758,0.0010069125553839,0.0014353823176687,0.0049763672320151,0.0076459730953498,0.0018060044229048,0.0006888666813578
0.0017728531855955,0.0060956950982077,0.0023269542983848,0.0034918810274231,0.0142776576074929,0.0162301302630254,0.0007290127614412,0.0007139074453264,0.0002558707431072,0.0010305208324423,0.001065391151969,0.0016642111231544,0.0015132200960471,0.0014726195840733,0.0049250020685008,0.0074092679569165,0.001825814052889,0.0003323953358552
0.0017836417576933,0.0061341263531882,0.0023036846053051,0.0048092784447178,0.013698254842333,0.0158863806059065,0.0005790207577783,0.0002874994519541,0.0002462059478777,0.0012078002153507,0.0011893249522396,0.0022268972217898,0.0017208179391828,0.0022612534670668,0.0054261685660969,0.0025938453238156,0.0018579838868205,0.000755649937912
0.0017540708476231,0.0069937601671788,0.0037454263662285,0.0055514012569482,0.0141695241873777,0.0155675217906386,0.0003442410587946,0.0001980451007711,0.0001383668136053,0.0014320246537364,0.0011975940335865,0.0019510329744083,0.0017106242940467,0.001583914775248,0.0052409802729502,0.00679071953106,0.0027230475476778,0.0006197843980805
0.0020130356134182,0.0074951337843904,0.0040663250140389,0.0076002337831911,0.0141154417286334,0.0112949043039232,0.0002215300883827,0.0007330396434436,0.0008996113768813,0.0006515018746966,0.0011987922407932,0.0014604970597273,0.0014638632903928,0.0027402658222263,0.005325950855321,0.0033549751597639,0.0032717245783728,0.0005342742544082
0.0026814482394683,0.0046660289760399,0.0021820125793025,0.0051650198001034,0.0140653899981011,0.0155199975168003,0.0002610151117831,0.0002310913863828,0.000397952724251,0.0007903987419381,0.0013643145519973,0.0017957738258781,0.0020161497628302,0.0022575784085201,0.0053287747441655,0.0036697611315781,0.0042467425361376,0.0011217786024096
0.001981466550764,0.0063926765497446,0.0047816095471528,0.0056839367400576,0.0128591727694157,0.0150794536412356,0.0002799648554517,0.0001438505314723,0.0003773259551016,0.0008048940779515,0.0013314043946463,0.001620848257969,0.0016423176649658,0.0017033340549791,0.0049930197583777,0.0068098552224779,0.0061750922713162,0.0023060443729058
0.0014503709178585,0.0089544674285724,0.0056425607069,0.0047686876523893,0.0127545326420376,0.0118442434607931,0.0006872437998067,0.0005726453282219,0.0004527229565489,0.0004670367995574,0.0012340301078665,0.0010609415431819,0.0016853177978491,0.0021253321097087,0.0036539290699288,0.0063360755868473,0.0058701637188661,0.0014415503239451
0.002840386201631,0.0143180526302978,0.0072086099637406,0.0096537583046455,0.0137230684781117,0.0141072176757794,0.000473012597366,0.0005369450404534,0.0006721200245054,0.0005405368590462,0.0009029280964948,0.0005487731764061,0.0008442281681962,0.0042180904620116,0.0022440211422695,0.0055687193894456,0.0064933251863746,0.0007751457273967
0.0062143143001314,0.0282328760548508,0.0066105038261596,0.012294845140278,0.0139367189340082,0.0126573947031334,0.0005487858853148,0.0010262130736466,0.0004394399074715,0.0007385242380331,0.001274084497029,0.000629997613569,0.0041195187742948,0.0084247488792977,0.0130019567944975,0.0022896734582197,0.0152975136950991,0.0011118378824736
0.0066401988341138,0.0375067043233978,0.0095558078288822,0.0155881729414258,0.0150220975054304,0.0128465517928005,0.0009157622369873,0.0011637692110657,0.0008501100424944,0.0005665101946625,0.0011587752718747,0.0004901273164519,0.0054986717958277,0.0123726085294288,0.0219269394377932,0.0047820645798693,0.0307121534133487,0.0030431025038647
0.0057194233906114,0.0391535013018539,0.011669251405853,0.0191216288568325,0.0142378952973655,0.0106484138655126,0.0006923640347624,0.0013777613609857,0.0006315040177548,0.0005110671593354,0.0006376389606586,0.0011703499334597,0.0058339074870618,0.0132718228583259,0.0187507148710044,0.0032751824686032,0.044107268877911,0.0087104675430558
