Port2,R2_1,R2_2,R2_3,R2_4,R2_5,R2_6,Port3,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,Port4,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,Port1,R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,timestamp
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0003834457423699,0.0010764434137379,0.0060331715840031,0.001473341216691,0.0012409423617019,0.0011909141349717,4,0.0010617471814328,0.0030298558970236,0.0059846517620909,0.0034548018636583,0.0355021603064546,0.0072197318158419,1,0.0025246277436392,0.0025679874682211,0.0034299104656172,0.0050164061563342,0.0037240175296953,0.0047513860981094,1691407143.0831575
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000218439982468,0.0011275136789959,0.0010472899591912,0.0017830794673941,0.0010020737917119,0.0016489201634079,4,0.0009774818484064,0.0033856976619387,0.0053258175396214,0.0076671123814664,0.0312589869587506,0.0015981433409921,1,0.0022456029410212,0.0024875139238591,0.0041700826593784,0.0045677263639573,0.0014009077041378,0.0038406425241317,1691407143.2908206
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000334039582087,0.001612767181091,0.0009037878108668,0.0011540415863501,0.0005545301061603,0.0024318823669316,4,0.0015325917122037,0.0031109327509667,0.0052471733477175,0.00851745225968,0.0281945082736784,0.0017228374857736,1,0.0044004632807742,0.0021448070788928,0.0044412783064872,0.0048115369107431,0.0014904933354081,0.0034233725971347,1691407143.504269
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0008624178730239,0.0015481088766395,0.0009854157483823,0.0011705081573883,0.0003413653994693,0.0026331955908719,4,0.000965833355306,0.003226925466089,0.0053267395400147,0.0091414363024718,0.02508145201542,0.0012967558281393,1,0.0027014461651756,0.002199975580271,0.0036044985583808,0.0047212681326204,0.0040862943643871,0.0108584589023618,1691407143.716098
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0009362459570558,0.0013700658960594,0.0063250226752062,0.0010395181126675,0.0005055041311819,0.0026990043372999,4,0.0009419715388951,0.0037948777499107,0.0053501799800545,0.0038261811803921,0.0224361131677548,0.0033494262097959,1,0.0016001981685411,0.0024750128886296,0.0033679774722722,0.0045009078331099,0.0029483557167585,0.001855635974695,1691407143.925618
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004867505052226,0.0014345716268702,0.0008165694350221,0.0009058314803795,0.0011249248128378,0.0017007546078119,4,0.0008165667678882,0.0034492499778385,0.0054784794370752,0.0083674866245726,0.0234587595007975,0.0027091211231799,1,0.0012161164125003,0.0019959514121555,0.0031092796762866,0.004862808028496,0.0041994027609393,0.0026679059979329,1691407144.1388168
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002525765013178,0.0013769399190166,0.0065564569955429,0.0009156558284148,0.00019561611761,0.0020802446034814,4,0.0004542214501265,0.0030484561246379,0.0047268339052014,0.0088524639505536,0.0241472402119161,0.0019751958851139,1,0.0014094164522591,0.0015547036470549,0.0026561786567013,0.004477628647868,0.0033951326699017,0.0034069019745722,1691407144.3506832
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000613893251453,0.0014404238533613,0.0010945098292455,0.000927939124224,0.0006986126879381,0.0017454133156185,4,0.0006032948101443,0.0028882801677975,0.0045611594467313,0.0086687564148797,0.0259452503327478,0.0020031686121106,1,0.0026142792980973,0.0021928502118841,0.0023279840914879,0.0039047918043105,0.0042754757428745,0.0037274405976429,1691407144.5563295
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005055377361929,0.0017815330911754,0.0009761071422052,0.0007894668075391,0.0002632919033869,0.0020814240603879,4,0.0007688852440311,0.0029838543640362,0.0055434400593369,0.0091338631582889,0.0263224393530997,0.001532943178855,1,0.0026393072557459,0.0023032930180278,0.0027698958851534,0.0037726723460476,0.0027752661619012,0.0039945290929542,1691407144.7736151
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005689909815498,0.0022746607343514,0.006610162993399,0.0009876785130144,0.0004011086160818,0.0016400064485053,4,0.0009280684751194,0.0032502705037626,0.0046606749030113,0.0094458854667495,0.025721156937639,0.0022103325975872,1,0.003155185263013,0.0015526862947951,0.0032283370513015,0.0037721201842756,0.0039327082162533,0.0037821854526557,1691407144.9784927
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0003485955677189,0.0019842230457188,0.0013931358247524,0.0008034247748562,0.0010011055208266,0.0022025582714322,4,0.0012885918770518,0.0028636531680738,0.0046930774292072,0.0088915603087861,0.0250191396418259,0.001832839535815,1,0.002419412397311,0.002541310269079,0.0027081754128545,0.0040930782363253,0.0039333377911161,0.0037627920820318,1691407145.1929605
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0003752924560286,0.0017790925667199,0.0011762664714064,0.0009696529650824,0.000253947705971,0.0016743956771122,4,0.000800541742608,0.0032825867308653,0.0044101549993076,0.0091149560021073,0.0241888861743583,0.0017135308794543,1,0.0036351805503299,0.0016731198900827,0.0028489013924005,0.0039432161107192,0.0040636992992556,0.0041125624801054,1691407145.3999355
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0001111170793329,0.0016125640671703,0.0063536478516092,0.0012788765529877,0.0006416249434006,0.002665045608258,4,0.000476377079898,0.0031664067046762,0.004066005913599,0.009077095402088,0.024080950523279,0.0013313526356388,1,0.0021335258627071,0.0021219524254022,0.0025152815933202,0.0038690766371223,0.0037724417846214,0.0038922364284527,1691407145.611221
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004546281555399,0.001629253308321,0.0011441553341894,0.0012138753723866,0.0005772511220751,0.001879884763064,4,0.0008529654709341,0.0036402381735032,0.0037468858694817,0.008875516444113,0.023371530204197,0.0018691578303787,1,0.0032600208967339,0.0014128917613292,0.0026699952607584,0.0040927247724445,0.0034290742288269,0.0041710567038474,1691407145.8245783
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0007240700207569,0.0021182177316006,0.0011683758057411,0.0006975297055231,0.0005034425400891,0.0018064259266919,4,0.0006448218228339,0.0033886955826319,0.0038105530217494,0.0085131234053855,0.0230554991976686,0.0020502949656852,1,0.0021076983259816,0.0008875305332691,0.0025359136085239,0.0040141442386392,0.003487459270835,0.0040401183754684,1691407146.0339818
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000514338576535,0.001434353923962,0.0003354201610459,0.0010128451041802,0.0005120311708191,0.0022070475442181,4,0.0005907201759117,0.0039579710965202,0.0035920004712704,0.0088770843394028,0.0225664355863662,0.0018011822600118,1,0.0020288008569654,0.0017938880082891,0.0026774980387326,0.0035217157799279,0.0033591325913457,0.004557980705156,1691407146.2449636
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000123512610199,0.0015317034272936,0.0009193216215436,0.0004264199753196,0.0001182653165056,0.0020253878313888,4,0.0005575655172936,0.003244207386606,0.0032681009490238,0.0083685369788912,0.0221892342273375,0.0017414024349681,1,0.0028773277221606,0.0021582623570771,0.0030951674222486,0.0039490462460958,0.0037793480549018,0.003720012514122,1691407146.4566565
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005229791549399,0.0011269117917683,0.0010959767679228,0.0011083009524738,0.0006071143726374,0.0015235093489389,4,0.0008032507880693,0.0029700373719802,0.0038157787794621,0.0086899772409496,0.021520695376709,0.002271667333401,1,0.0038001717677639,0.0028205076857424,0.0022557547687783,0.0040978064442104,0.0045478504357522,0.0043746924044403,1691407146.6675208
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002546508929791,0.0013141429908475,0.0015578420522637,0.000971337670874,0.0004107259268605,0.0014772770415931,4,0.0007830201148471,0.0029520678644977,0.003208563012969,0.0085478194939861,0.0213357456949799,0.0015137270062975,1,0.0014233667862484,0.0013999859161416,0.0022758539857599,0.0040429882858457,0.0037588968389557,0.0041078676757232,1691407146.8783376
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004636614603666,0.0018352159590379,0.0004290663627503,0.0008771001175577,0.0007094760242864,0.0012719448647515,4,0.0009397805537224,0.0031194561415384,0.0029900702756216,0.0086824849966659,0.0220524672300336,0.0016242443812108,1,0.003789002571596,0.0022408802894858,0.0029889004194025,0.0040085783576854,0.0036029102868132,0.0043712598407987,1691407147.0892093
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0003709587521689,0.0010525478182999,0.0010784876970976,0.0010783587207732,0.0008961846283723,0.0017894193423704,4,0.0007554458581018,0.0027502704891026,0.0037951456292256,0.0089753474132599,0.0226550340618437,0.0017330328716475,1,0.0033966237559865,0.0023093242894035,0.0028633161667984,0.004219113766715,0.0036018241078011,0.0046725936960169,1691407147.2989886
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0008490276807645,0.0015798834077642,0.0017247359386159,0.0014200523317685,0.0001772594176687,0.001978764297314,4,0.0001612876431246,0.0025733229782816,0.0035533420603414,0.0087424279645791,0.0256678781905172,0.0015592494521577,1,0.0026716073592096,0.0010394034738735,0.0016402851406077,0.0046257790968443,0.0037534592819106,0.0046265944979612,1691407147.5094285
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005608717157946,0.0014772942823393,0.0010344948158361,0.0005064253988543,0.0003206460324959,0.0005322763602282,4,0.0011213517940731,0.0016677287319141,0.0156986857060326,0.0053949857923049,0.0447880183093418,0.0203349160676339,1,0.0028006215139263,0.0027030942860911,0.0163981201195095,0.0057851053207349,0.0073045645493412,0.0085325833761384,1691407147.7218716
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0008043079376587,0.0005190490481626,0.001366063859114,0.0013665124375179,0.0004429219543612,0.0005750892610419,4,0.0075174517642707,0.0094046481533032,0.0246086002136026,0.0050532026440377,0.0344159442186376,0.0448740385737235,1,0.0082254700033559,0.0216464272571812,0.0229519936101649,0.0079658615039387,0.0152592314535486,0.0461789248622713,1691407147.9311557
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0003930838469465,0.0006254807210266,0.0007955576696174,0.0017601490635038,0.0014829077091626,0.0010067645516993,4,0.0104622865955091,0.0113427167848388,0.0370948775683565,0.0039675313107652,0.0165212521126551,0.0387703592849194,1,0.0116786411667429,0.0273584337843827,0.0129856638271348,0.0189740719307066,0.0191440686889184,0.0614949420410171,1691407148.141109
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004762243788307,0.0008766200266825,0.0051808854340442,0.0027069401614635,0.0022458601498392,0.0034437419976045,4,0.0067641882230071,0.0143709339238829,0.0397044401475417,0.0005450029065005,0.0175402592801126,0.0418614970508575,1,0.0116121091073771,0.028368633369456,0.0083720891292608,0.0139538907633615,0.0180894959723737,0.0634920634920634,1691407148.3562276
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005658470880858,0.0010081474443865,0.0052300434616611,0.0055143693436356,0.0038413196930631,0.0048830056266873,4,0.0048177238278357,0.0164282381700256,0.0313315599670392,0.0042230496584186,0.0159631952570154,0.0377401215231913,1,0.0112984519990916,0.0269011007930444,0.0078997427843749,0.019296749269618,0.0147084130651891,0.0496600767744786,1691407148.5656438
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0009166773306796,0.0010551926982353,0.0050706956385932,0.0060809089256189,0.00447111414352,0.0049226503943535,4,0.0049919654316377,0.0161694297527209,0.0296976482432356,0.0054522654162804,0.0206817960898996,0.0390996140868089,1,0.0109146474568871,0.0262616765979573,0.006350883788988,0.0174852992346684,0.0171378137291025,0.058901834203117,1691407148.7785802
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005204620974778,0.0015605685525773,0.0056553409039496,0.0069457371232979,0.0052883890773611,0.0058203694304884,4,0.0056430765376113,0.01564727291504,0.0296530885174345,0.0038663929260475,0.0206205124609756,0.0431307768284214,1,0.0119398993227689,0.0275432773745748,0.0037162895376043,0.0182735514098958,0.0182337013502055,0.0569109855275363,1691407148.986003
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0007025890617702,0.0021601416707313,0.0053169768945452,0.0078989815053247,0.0061976645960269,0.0055841432667796,4,0.0059627127719518,0.014197023452063,0.0248129106536713,0.0096255377066001,0.0179366406107067,0.0410605108748763,1,0.0118354820651022,0.0272228846457486,0.0045773754976751,0.026838504665874,0.0165802833902037,0.0472813238770685,1691407149.2065785
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0008219835894264,0.0025707819830343,0.0051469823757029,0.008343992784115,0.0065671998576231,0.0049033717054858,4,0.0053371276753019,0.0137960719823851,0.0253019791208068,0.0065504142809511,0.0173865570618109,0.0389088404776449,1,0.0103603001586161,0.0261447477816181,0.0047770114920565,0.0216498014713205,0.0167172083599415,0.0545875365736495,1691407149.413833
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.00079945464402,0.0025638534101429,0.0049985029483669,0.0083733579844992,0.0064376660113122,0.0055501349237799,4,0.0071517303969281,0.0132749765364789,0.0242123129296172,0.0082610832758499,0.0166179759969954,0.0397216308112745,1,0.010865242740388,0.0268151151441044,0.0042314591213544,0.0257442004752379,0.0167906657331056,0.0510962704832174,1691407149.6215217
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.001023812024836,0.0034320104992065,0.005243786244395,0.0081393985961165,0.0060101102073908,0.0053345197305214,4,0.0069975970251815,0.0140127656294884,0.0278353040728616,0.0096943751296622,0.0172191428655064,0.0417132464585453,1,0.0117272476736072,0.0266715742363261,0.0037369179843662,0.0264362133825399,0.0161194385921927,0.045586123583981,1691407149.829673
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0011252707682786,0.0038186536649146,0.0055468193151342,0.00962308308185,0.0067683498424666,0.0060877871076497,4,0.0075545590252805,0.0130244964729663,0.0252524614836831,0.0161599968972805,0.0206124792071616,0.0440414165481218,1,0.0118158616126287,0.0277052822891212,0.0042569639673541,0.024366887349443,0.0149927285266645,0.0476596718154998,1691407150.039196
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0011003565925609,0.0034112811066195,0.0053227219548441,0.0090709529943215,0.0055913745220073,0.0051357902954106,4,0.0059537418076512,0.0127649851351748,0.0213745091878327,0.0097189380310792,0.0178902077947635,0.0400544740847552,1,0.0117103834799278,0.026353099915143,0.0034824385845837,0.0255986238179835,0.0152793290541025,0.0446913392653637,1691407150.2482786
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0008380630820138,0.003799556667728,0.005121898626358,0.0092856632145666,0.0067136262443706,0.0046225096806908,4,0.0072252821292039,0.0125278588260644,0.0236316673795553,0.0110151568558336,0.0189468937515039,0.0406621423256305,1,0.0124604691615848,0.0261779419425603,0.0037031441174815,0.0267408994034105,0.0153518097480921,0.0443175976316675,1691407150.4604566
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0009155475166414,0.0033404049706562,0.0051473426843392,0.0095633562790128,0.0069894926956306,0.0050769333088963,4,0.0075015603245475,0.0116338727184521,0.0220362363871149,0.0099552511460982,0.0181332211491384,0.0401661271016926,1,0.0123238460258677,0.0269321820723236,0.0037582116925482,0.0226511853365286,0.016223126391133,0.0522092337250766,1691407150.67669
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0003729042825931,0.0041074644129283,0.0050697290534004,0.0094647315707479,0.0063911730231143,0.005449543764196,4,0.0058982643767245,0.011410288885694,0.0189284957145885,0.0060268048171045,0.0138274909879327,0.0373438095166964,1,0.0127499142568266,0.0270027974898199,0.0030070421921097,0.0259023739525727,0.0153225003256031,0.0468781496256779,1691407150.8809533
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0008523424159509,0.0040183978326369,0.0054548350566975,0.009472944323717,0.0067221015978435,0.0057627022924605,4,0.0070411973415255,0.0119306684992173,0.0236016049091338,0.0098893969841294,0.0176288181816579,0.0411673411249387,1,0.012511307093786,0.0274670944208837,0.0022993717656461,0.0243916717076121,0.0159329033573813,0.0519596585211242,1691407151.0933468
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0010596137644251,0.0035980049781996,0.0053080725698449,0.009272756271165,0.0068045171106387,0.0052283672384234,4,0.006926896307133,0.0108261664111691,0.0190854627938445,0.011564062593958,0.0184940310514781,0.0417090708887368,1,0.0131497626467842,0.0260705887260346,0.0023155094676551,0.0264076603341097,0.0157271280376947,0.0436881539570545,1691407151.3024263
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0013697727588086,0.0039479424311034,0.0049849305549324,0.0091633999145971,0.0063100041961527,0.0048754944970293,4,0.0055629171492497,0.0102617042433173,0.0188874891160844,0.0096230923422318,0.014498258759123,0.0407615895389456,1,0.0118956985154168,0.0265266765522747,0.0028481678732929,0.0261782845893674,0.0155893636889423,0.0466707425781851,1691407151.5136485
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0007170285533676,0.0036859714506767,0.0050769384639519,0.0093906941976778,0.0068453953763461,0.0047925083509458,4,0.0067794633783557,0.0113143290320025,0.021722838306053,0.0123359168855263,0.0189370626722089,0.0418228051391863,1,0.0123676200864991,0.025504868879469,0.0026759024547926,0.0246764912003632,0.015313466662583,0.0459440585143529,1691407151.728016
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0010944869488451,0.0034213755914275,0.0050620711160246,0.0098957287066183,0.0069779872414481,0.0062878528743033,4,0.0057099722381149,0.0102621254709032,0.0185968664280068,0.0073027722053568,0.0161054196347612,0.0388334433614228,1,0.0126173571935969,0.024715096722531,0.0018687278485672,0.025995227276272,0.0152341720760672,0.0420410067980308,1691407151.9348965
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0014731660592557,0.0037719921286068,0.0054153520899468,0.0094800298431339,0.0066894554114349,0.0058588657821732,4,0.0066181468262345,0.0112523404868212,0.0189274925614954,0.0048113100427436,0.0144408294234787,0.0392765263840065,1,0.0138271085994936,0.0256139667838078,0.002824504497176,0.0261419455358706,0.0146115305432128,0.0465027599388023,1691407152.147542
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000824889489555,0.0036545820601683,0.0049747803510105,0.0097523964076072,0.0072228449919681,0.0057011307622753,4,0.0072081631005481,0.0111419867945172,0.0224183076867893,0.0136819119651056,0.0217270860718514,0.0435420594523279,1,0.0136742599832353,0.0252128595668934,0.0019264077561799,0.0245120268259621,0.0153697658262478,0.0491910531312564,1691407152.3594575
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0010166149446869,0.0037887398651208,0.0047935490334527,0.0094038256643567,0.0066073677436235,0.0052026131685422,4,0.0062671249188407,0.0104689678853941,0.0182544376537936,0.0085537930940096,0.0176695303085453,0.0408556813910542,1,0.0141157605289457,0.0260354290117992,0.0018629394464573,0.0267579290433237,0.0149710908236195,0.0414432186461329,1691407152.5717795
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0010772511910627,0.0030450095034746,0.0050493090273061,0.00975228227786,0.0072523363401519,0.0061447783517,4,0.0064653277403938,0.0105695396437008,0.0198139470373195,0.0060468156561732,0.0161820153081864,0.0409753778954226,1,0.0129401427815354,0.0255046737314612,0.0018638439619656,0.0250912694927799,0.0151953745279936,0.0473072701812814,1691407152.778146
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0008244475747802,0.0036444676070607,0.0051388940277829,0.0093176759107329,0.0070827097597615,0.0054129132623953,4,0.0086678622538002,0.0100145511428105,0.0218375417915956,0.0129979684175363,0.0232896109703383,0.0448679983488576,1,0.0141935172529298,0.0270968930702405,0.0018968935901499,0.0253386510715715,0.014432742697393,0.0442119876383282,1691407152.9888067
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0008845770279945,0.0038423543488342,0.004890712146377,0.0093124002991142,0.0062224578459593,0.0052678879035597,4,0.0062024350760108,0.00986684690107,0.0172936179632268,0.0061113413049669,0.0154007269143103,0.040289277008924,1,0.013733962165681,0.0250359892345246,0.0024277342417591,0.024875126863147,0.014882458343999,0.0408962829368438,1691407153.2007098
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002979691436265,0.0020330905823178,0.0041226488018551,0.0075587161067169,0.0030878416851216,0.002520503031913,4,0.006457503813156,0.0115700566932777,0.0233518825120087,0.0048940391581861,0.0174631919571523,0.0420141587715059,1,0.013974775530168,0.0215540003146884,0.0081626922518092,0.0268890932459975,0.0145359612413129,0.0397058589965535,1691407153.4137237
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006556770386687,0.002016327819416,0.0025078256700032,0.0032746086842622,0.0013550058387201,0.0005497779694181,4,0.0062454057234147,0.0095198293284997,0.03057159715195,0.0079389589325593,0.0274961711581662,0.0468265637730972,1,0.0095460472682076,0.0142553503893848,0.0124212492795675,0.023098742504458,0.0150524880257457,0.0380413280988465,1691407153.6228018
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006888364072083,0.0015711731211244,0.0014353161843669,0.0019416374838552,7.195471043884688e-05,0.002184013154748,4,0.0040210801103706,0.0039981368682194,0.0299692814864763,0.003496137991168,0.0614975892944996,0.0377744788066286,1,0.0043236848863865,0.0061171245844178,0.0079623539903337,0.0085689288924573,0.0105771753018725,0.0162930401020596,1691407153.835187
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004113327435918,0.0019267522029039,0.0011319549291769,0.0014754039102629,0.0003599674704596,0.0021191379346881,4,0.0029091061422285,0.0024730658399372,0.013858707703224,0.0053798236171028,0.0469261054617294,0.0165412290133156,1,0.0034379714318325,0.0043125475727904,0.0077186520454813,0.004495851003901,0.0065367381023195,0.0084339503611417,1691407154.045534
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002173542312761,0.0012846200280227,0.0018645070206147,0.0013608874946142,0.0007030221939888,0.0022473753465171,4,0.0019878502592156,0.0030637724229844,0.0043357106034572,0.0043921100135716,0.0337361428793123,0.0021129824387916,1,0.0041356783732557,0.0030444653294766,0.0061807905972868,0.0163417117289367,0.003072093745555,0.0060957099612434,1691407154.2587404
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0007450934108707,0.0022562703445076,0.0015347556937517,0.0017510353434226,0.0006118145550927,0.002225608114033,4,0.0010916945949436,0.0028810307175495,0.0034689688594134,0.0068777493803147,0.0323994725365871,0.0023096272423304,1,0.0037199613124023,0.0026663459941217,0.004175612917342,0.0169284080694335,0.0035158430921418,0.0052364986047349,1691407154.4691875
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000223286883856,0.0016041386777886,0.0010000008000006,0.0014850680859165,0.0003709088751075,0.0023159481283202,4,0.0012515606961881,0.0035799911431019,0.0028467886800294,0.0078973034657316,0.0282603227894069,0.003698099029175,1,0.0027906597733649,0.0028418116890535,0.0041388227367054,0.0186722185396457,0.0036712067256507,0.0053366121478369,1691407154.6776092
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006923264543546,0.0020238478082638,0.0007417977200698,0.0013462311249982,0.0011472865869118,0.0024496781000492,4,0.0007973105121803,0.0026038622046536,0.00235402901482,0.0079454875986829,0.0253617858755142,0.0045536200140706,1,0.0029996574391204,0.0020612661904729,0.0035948800280688,0.0186719047583482,0.0036680314188899,0.0055834510976227,1691407154.8989315
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005436108841988,0.0028205737159761,0.0016746959966224,0.0010889426584574,0.0006573413159986,0.0019723052836677,4,0.0012353309087081,0.0037503919159552,0.0021788448113425,0.0081211546332811,0.0242269777087578,0.0055848855126394,1,0.0030935741206438,0.0022383352515866,0.0031190436014224,0.0190003895079849,0.0035987754087039,0.0058990716041109,1691407155.1009362
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005326523337735,0.0027340990268794,0.0010666575645221,0.0014818557872766,0.0002754355276079,0.0027221350685311,4,0.0008969975071542,0.0031026810577287,0.0017403280831695,0.0079740683297915,0.0232564629710596,0.0059423108577309,1,0.0017817448128063,0.0016511709774337,0.0031585616920794,0.0182361952002334,0.0029011356785727,0.0059916045636853,1691407155.3098135
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0008855438944183,0.002305720030251,0.0019303178422752,0.0014787443804016,0.0011278022078532,0.0024489294137728,4,0.0006903513322192,0.0035749332828076,0.0015755043110524,0.0075928587644748,0.0229840146178333,0.0058081689573117,1,0.0030291501174098,0.0022490544412865,0.0036175562900802,0.008023132295033,0.0031419202222468,0.0056953024575799,1691407155.5198283
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006813490575068,0.0027468965562707,0.0068939130194994,0.0013515179168027,0.0008266342207224,0.0023801657928284,4,0.0007472473834946,0.0029669681501903,0.001567128907009,0.0070255011641255,0.0232083178611214,0.0060473202812003,1,0.0026672904569948,0.0020888736354694,0.0039792949326066,0.0078012247922923,0.0036949657938541,0.0057613742490768,1691407155.737727
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006749812203349,0.0024611652731548,0.0015232612658118,0.0013795550493508,0.0009107384349196,0.002740072853057,4,0.0006792480153901,0.0025058499066069,0.0016735233708375,0.0072068176494964,0.0225988700564971,0.0056427326399919,1,0.002959065763757,0.0017730078350989,0.0033087000613763,0.0178633631353774,0.0032285465503141,0.0050748206177782,1691407155.9459145
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0007844225602752,0.0022018351855904,0.0007300692908763,0.0018544982895962,0.0005614709325656,0.0015623132547437,4,0.0009153571948036,0.0026955296796686,0.0019541012873228,0.0073194385990594,0.0222814909882509,0.005891370203099,1,0.0037462373728386,0.0027343801269627,0.0028146275065665,0.0077251455031155,0.0033143432512845,0.0054299163412789,1691407156.1619234
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0009041386131291,0.0022053571211973,0.0017508268717608,0.0014777728190289,0.0001095381289739,0.0023477374853853,4,0.0007941391261864,0.0023577287527379,0.0020178519360784,0.0047233018903126,0.0228638321611808,0.0058238506485148,1,0.0026677522639879,0.0024120936587022,0.0028367482581656,0.0179597056045057,0.0031283179722493,0.0057481736615233,1691407156.3667245
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0007081230709399,0.002518481244996,0.0018447584141276,0.0012628990934784,0.0005865603881809,0.002117216740748,4,0.0007555074414838,0.0021879817662351,0.0015605417639209,0.0083542886740908,0.0229794724372717,0.0056063993684951,1,0.0030219213194433,0.0021042163656269,0.0029946602213592,0.0186141053967875,0.0033663119695954,0.0055987028925138,1691407156.5782585
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005618070636563,0.0019792671763279,0.0014932226357619,0.001397060528765,0.0006551792344348,0.0024904689752317,4,0.0007121407970721,0.002604035786743,0.0024275444732216,0.0083015660074116,0.0240551729446658,0.0055399881887451,1,0.0038180515184963,0.0039690603805217,0.0029885591976794,0.0186252689023197,0.0030921230021793,0.005796368922652,1691407156.7912884
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0007668696954185,0.0022469582364613,0.0012277654742035,0.0013106092904636,0.000550317602046,0.0021299027699385,4,0.0006084162832883,0.0021450651810231,0.0020881430227624,0.0089699211633628,0.0236031647123246,0.006089885491883,1,0.0023982460187916,0.0029268341225541,0.0036850029959074,0.0183030174354544,0.0033643990729061,0.0060082830189699,1691407157.0047655
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000376582247973,0.0027869973197446,0.0010814739191749,0.0016389114284735,0.0003743750183443,0.0021894907945049,4,0.0004528984071427,0.0027685262857728,0.0014048986850288,0.0087195133116449,0.0225876400433682,0.0055510253021284,1,0.0021715616199067,0.0030318005560322,0.0032286216013511,0.0073379038690565,0.003200412725225,0.0058728320440509,1691407157.2126708
